"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"2512",1025753,559,"Henry","Rob","FR","QB",104,547,4,162,996,8,7,86,11,0,1
"2513",1033644,559,"Holmes","Gabe","FR","TE",0,0,0,0,0,0,0,0,14,0,1
"2515",1003109,559,"Lindsay","Jeff","SR","TE",0,0,0,0,0,0,0,0,72,0,9
"2516",1009791,559,"Marve","Robert","JR","QB",22,32,1,99,512,3,4,67,0,0,0
"2518",1025770,559,"McBurse","Al-Terek","SO","RB",22,189,1,0,0,0,0,0,30,0,5
"2520",1033630,559,"Pegram","Reggie","FR","RB",5,7,0,0,0,0,0,0,-1,0,1
"2521",1025780,559,"Reese","Xavier","FR","WR",0,0,0,0,0,0,0,0,9,0,1
"2523",1033622,559,"Robinson","Sean","FR","QB",31,49,0,91,301,2,6,44,0,0,0
"2524",1033633,559,"Ross","O.J.","FR","WR",12,26,0,0,0,0,0,0,149,1,11
"2525",1010752,559,"Siller","Justin","JR","WR",6,16,0,0,0,0,0,0,104,1,12
"2527",1025781,559,"Smith","Cortez","SR","WR",2,8,0,0,0,0,0,0,434,4,33
"2528",1003116,559,"Smith","Keith","SR","WR",0,0,0,0,0,0,0,0,123,0,18
"2537",1003123,574,"Beasley","Pierre","SR","WR",0,0,0,0,0,0,0,0,43,1,3
"2538",1018065,574,"Clark","Derek","SO","WR",0,0,0,0,0,0,0,0,173,0,12
"2539",1017018,574,"Cook","Taylor","SO","QB",10,28,0,57,409,3,1,32,0,0,0
"2540",1010773,574,"Dupree","Taylor","SR","WR",0,0,0,0,0,0,0,0,48,0,5
"2541",1033656,574,"Eddington","Jeremy","FR","RB",59,365,10,4,10,0,1,2,0,0,0
"2542",1033650,574,"Erickson","Andy","FR","WR",0,0,0,0,0,0,0,0,8,0,1
"2543",1007940,574,"Fanuzzi","Nick","JR","QB",65,13,0,241,1681,11,9,151,0,0,0
"2547",1033652,574,"Gillette","Trevor","FR","TE",0,0,0,0,0,0,0,0,71,1,7
"2548",1010790,574,"Hotard","Brent","JR","TE",0,0,0,0,0,0,0,0,42,0,4
"2551",1010776,574,"Kitchens","Randy","JR","WR",0,0,0,0,0,0,0,0,158,2,10
"2552",1033667,574,"Kubiak","Klein","FR","WR",0,0,0,0,0,0,0,0,143,0,13
"2554",1025816,574,"McDonald","Vance","SO","TE",3,19,0,0,0,0,0,0,396,8,28
"2555",1017081,574,"McGuffie","Sam","SO","RB",197,883,6,0,0,0,0,0,384,3,39
"2556",1025788,574,"McHargue","Taylor","FR","QB",46,151,1,58,491,6,1,33,0,0,0
"2557",1025813,574,"Moore","Donte","FR","WR",0,0,0,0,0,0,0,0,160,0,16
"2558",1018066,574,"Patterson","Michael","SO","WR",0,0,0,0,0,0,0,0,56,0,6
"2559",1025814,574,"Petersen","Turner","FR","RB",13,77,3,0,0,0,0,0,29,0,2
"2560",1025794,574,"Pool","Kevin","SO","RB",3,1,0,0,0,0,0,0,0,0,0
"2562",1003140,574,"Randolph","Patrick","SR","WR",2,38,0,0,0,0,0,0,332,2,22
"2563",1025793,574,"Ross","Charles","SO","RB",19,65,3,0,0,0,0,0,-1,0,1
"2564",1003142,574,"Smiter","Corbin","SR","WR",0,0,0,0,0,0,0,0,51,0,5
"2565",1010775,574,"Smith","Tyler","JR","RB",70,279,1,0,0,0,0,0,73,0,11
"2568",1018052,574,"Turner","Shane","SO","RB",2,2,0,0,0,0,0,0,0,0,0
"2569",1018067,574,"Willson","Luke","SO","TE",0,0,0,0,0,0,0,0,425,3,33
"2572",1025851,587,"Carrezola","Paul","SO","TE",0,0,0,0,0,0,0,0,18,0,2
"2574",1033676,587,"Deering","Jeremy","FR","WR",77,352,2,4,6,0,0,3,338,1,16
"2575",1033677,587,"Dodd","Chas","FR","QB",62,-253,0,223,1637,11,7,123,0,0,0
"2577",1025847,587,"Harrison","Mark","SO","WR",0,0,0,0,0,0,0,0,829,9,44
"2580",1018069,587,"Jefferson","D.C.","JR","TE",0,0,0,2,0,0,0,0,166,1,10
"2581",1033703,587,"Kim","James","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"2582",1018095,587,"Lampert","Evan","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"2584",1010811,587,"Martinek","Joe","SR","RB",85,276,4,0,0,0,0,0,39,0,6
"2585",1025825,587,"Pratt","Quron","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"2586",1025824,587,"Putman","Tyrone","SR","RB",1,6,0,0,0,0,0,0,0,0,0
"2587",1010806,587,"Robinson","Mason","SR","WR",0,0,0,0,0,0,0,0,4,0,1
"2588",1025840,587,"Sanu","Mohamed","SO","WR",59,309,4,9,160,3,0,6,418,2,44
"2589",1025844,587,"Savage","Tom","SO","QB",32,-6,0,83,521,2,3,43,0,0,0
"2591",1018090,587,"Stroud","Keith","JR","WR",0,0,0,0,0,0,0,0,157,0,17
"2592",1033701,587,"Tartacoff","J.T.","FR","WR",0,0,0,0,0,0,0,0,21,0,2
"2593",1033681,587,"Thomas","Jordan","FR","RB",95,417,1,0,0,0,0,0,223,2,16
"2594",1033683,587,"Turner","Casey","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"2595",1025828,587,"Williams","De'Antwan","SO","RB",19,111,0,0,0,0,0,0,0,0,0
"2598",1003178,587,"Young","Kordell","SR","RB",8,29,0,1,0,0,0,0,94,1,15
"2599",1025858,626,"Bernards","Jake","FR","QB",0,0,0,1,10,0,0,1,0,0,0
"2600",1003197,626,"Brown","Davon","SR","RB",30,144,2,1,0,0,0,0,30,0,3
"2601",1010867,626,"Brown","Vincent","SR","WR",1,-13,0,0,0,0,0,0,1352,10,69
"2603",1010840,626,"Deakin","Doug","SR","WR",1,13,0,0,0,0,0,0,0,0,0
"2604",1025889,626,"Denso","Dylan","FR","WR",0,0,0,0,0,0,0,0,39,0,4
"2606",1025892,626,"Escobar","Gavin","FR","TE",0,0,0,0,0,0,0,0,323,4,29
"2611",1025860,626,"Hillman","Ronnie","FR","RB",262,1532,17,0,0,0,0,0,68,1,9
"2613",1025865,626,"Kazee","Walter","SO","RB",67,324,3,0,0,0,0,0,38,0,2
"2615",1010838,626,"Lindley","Ryan","JR","QB",19,-31,0,421,3830,28,14,243,0,0,0
"2620",1003188,626,"O'Brien","Josh","SR","TE",0,0,0,0,0,0,0,0,10,0,1
"2621",1033731,626,"Quigley","Bryce","FR","TE",0,0,0,0,0,0,0,0,66,1,5
"2624",80648,626,"Sampson","DeMarco","SR","WR",4,11,0,0,0,0,0,0,1220,8,67
"2625",1018119,626,"Sandifer","Dominique","SO","WR",1,14,0,0,0,0,0,0,263,0,23
"2626",1018121,626,"Shields","D.J.","SO","TE",0,0,0,0,0,0,0,0,29,1,2
"2627",1003195,626,"Sullivan","Brandon","SR","RB",40,124,7,0,0,0,0,0,383,3,26
"2629",1010868,626,"Umuolo","Alston","SR","TE",0,0,0,0,0,0,0,0,19,0,3
"2633",1003253,630,"Beauchman","Jalal","SR","WR",0,0,0,0,0,0,0,0,835,6,60
"2635",1018149,630,"Brown","Keenan","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"2637",1033751,630,"Buhagiar","Vince","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"2638",1008442,630,"Faulkner","Matt","JR","QB",6,-25,0,39,206,1,1,21,0,0,0
"2639",1019299,630,"Freeman","David","SO","RB",39,163,1,0,0,0,0,0,0,0,0
"2641",1025903,630,"Grigsby","Noel","FR","WR",0,0,0,0,0,0,0,0,822,4,56
"2642",1010872,630,"Harrison","Josh","JR","WR",7,34,0,0,0,0,0,0,260,0,19
"2644",1003233,630,"Hunsucker","Dominique","SR","RB",11,60,0,0,0,0,0,0,11,0,1
"2646",1025922,630,"Jones","Chandler","FR","WR",4,16,0,0,0,0,0,0,474,1,54
"2649",1003221,630,"La Secla","Jordan","SR","QB",69,-9,1,391,2860,16,16,231,0,0,0
"2650",1018143,630,"Liaina","Ina","SO","RB",3,9,0,0,0,0,0,0,0,0,0
"2653",1025897,630,"Muldrow","Lamon","SR","RB",70,324,1,0,0,0,0,0,29,0,4
"2654",1003227,630,"Newsome","Devin","SR","WR",0,0,0,0,0,0,0,0,3,0,1
"2655",1033742,630,"Nunn","Kyle","FR","WR",1,0,0,0,0,0,0,0,250,2,24
"2656",1018144,630,"O'Neill","Wade","SO","RB",1,1,0,0,0,0,0,0,0,0,0
"2657",1025899,630,"Orth","James","SO","WR",0,0,0,0,0,0,0,0,7,0,1
"2658",1018158,630,"Otten","Ryan","SO","TE",0,0,0,0,0,0,0,0,201,3,17
"2660",1025909,630,"Rodriguez","Ray","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"2661",1018130,630,"Rutley","Brandon","JR","RB",129,461,4,4,6,0,0,1,178,1,16
"2662",1025896,630,"Stewart","Dasmen","FR","QB",6,6,0,2,3,0,0,1,0,0,0
"2666",1010918,648,"Barnes","Jason","JR","WR",0,0,0,0,0,0,0,0,63,0,6
"2667",1025958,648,"Bennett","DeMario","FR","WR",0,0,0,0,0,0,0,0,4,0,1
"2669",1025928,648,"Clifford","Andrew","FR","QB",0,0,0,2,10,0,1,1,0,0,0
"2670",1025961,648,"Cunningham","Justice","SO","TE",0,0,0,0,0,0,0,0,92,0,7
"2671",1010924,648,"Garcia","Stephen","JR","QB",105,222,6,349,3059,20,14,224,3,1,1
"2672",1025959,648,"Gurley","Tori","SO","WR",1,5,0,0,0,0,0,0,462,4,43
"2673",1025926,648,"Jeffery","Alshon","SO","WR",0,0,0,0,0,0,0,0,1517,9,88
"2675",1010916,648,"LeCorn","Dion","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"2678",1018169,648,"Moore","D.L.","SO","WR",0,0,0,0,0,0,0,0,164,2,17
"2679",1033804,648,"Sanders","Ace","FR","WR",5,56,0,1,3,1,0,1,319,2,26
"2681",1025927,648,"Scruggs","Lamar","FR","WR",0,0,0,0,0,0,0,0,53,0,3
"2682",1033777,648,"Shaw","Connor","FR","QB",32,165,0,33,223,1,2,23,0,0,0
"2683",1025949,648,"Smith","DeAngelo","FR","WR",0,0,0,0,0,0,0,0,1,0,1
"2684",1018174,648,"Snead","Cedrick","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"2685",1025957,648,"Strickland","Seth","SO","QB",1,-4,0,2,14,1,0,2,0,0,0
"2687",1018184,648,"Triglia","Mike","SO","TE",0,0,0,0,0,0,0,0,19,0,2
"2691",1025972,651,"Battles","Bradley","FR","RB",12,52,0,0,0,0,0,0,0,0,0
"2692",1010964,651,"Bogan","Dontavia","SR","WR",2,23,0,0,0,0,0,0,673,6,46
"2694",1033840,651,"Bravo-Brown","Stephen","FR","WR",0,0,0,0,0,0,0,0,104,0,11
"2696",1018217,651,"Daniels","B.J.","SO","QB",112,259,5,245,1685,11,13,143,0,0,0
"2699",1033809,651,"Eveld","Bobby","FR","QB",12,2,1,75,454,2,3,42,0,0,0
"2700",1000935,651,"Gidrey","Kevin","SR","TE",0,0,0,0,0,0,0,0,95,0,8
"2703",1033839,651,"Gunsby","Jamius","FR","QB",0,0,0,0,0,0,0,0,0,0,0
"2705",1018199,651,"Hawkins","Jeff","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"2707",1025970,651,"Hornes","Faron","SR","WR",5,15,0,0,0,0,0,0,135,1,11
"2708",1010951,651,"Kelly","Richard","SR","TE",15,38,1,0,0,0,0,0,30,0,3
"2709",1003352,651,"Ketchel","Andrew","SR","TE",0,0,0,0,0,0,0,0,2,1,1
"2710",1033841,651,"Knowles","TJ","SO","WR",0,0,0,0,0,0,0,0,22,0,4
"2711",1025987,651,"Lamar","Lindsey","SO","WR",12,37,0,0,0,0,0,0,161,0,25
"2712",1018188,651,"Landi","Evan","SO","WR",0,0,0,1,0,0,0,0,402,2,29
"2714",1025965,651,"Marc","Victor","SO","RB",0,0,0,0,0,0,0,0,13,0,1
"2715",1018200,651,"Miller","Joel","SO","RB",0,0,0,0,0,0,0,0,121,1,11
"2716",1018194,651,"Murray","Demetris","SO","RB",121,533,4,0,0,0,0,0,153,2,11
"2718",80938,651,"Plancher","Moise","SR","RB",176,793,5,0,0,0,0,0,99,0,15
"2720",1033819,651,"Shaw","Marcus","FR","RB",11,114,1,0,0,0,0,0,14,0,1
"2721",1018207,651,"Shields","Andreas","SO","TE",0,0,0,0,0,0,0,0,74,0,5
"2722",1025977,651,"Sitton","Jonny","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"2725",1025968,651,"Virgin","Isaac","FR","WR",0,0,0,0,0,0,0,0,34,0,2
"2729",1033872,657,"Ambles","Markeith","FR","WR",0,0,0,0,0,0,0,0,3,0,1
"2730",1003361,657,"Ausberry","David","SR","WR",2,14,0,0,0,0,0,0,252,4,20
"2731",1018253,657,"Ayles","Blake","JR","TE",0,0,0,0,0,0,0,0,54,0,1
"2732",1026022,657,"Barkley","Matt","SO","QB",34,-17,2,377,2791,26,12,236,0,0,0
"2735",1018251,657,"Butler","Brice","SO","WR",0,0,0,0,0,0,0,0,112,1,9
"2736",1018230,657,"Cameron","Jordan","SR","TE",1,6,0,0,0,0,0,0,126,1,16
"2737",1010993,657,"Carswell","Brandon","JR","WR",0,0,0,0,0,0,0,0,205,1,16
"2740",1010981,657,"Ellison","Rhett","JR","TE",0,0,0,0,0,0,0,0,229,3,20
"2743",1010992,657,"Johnson","Ronald","SR","WR",5,25,0,0,0,0,0,0,692,8,64
"2746",1000194,657,"Mustain","Mitch","SR","QB",6,10,1,72,342,1,1,40,0,0,0
"2754",1033848,657,"Woods","Robert","FR","WR",7,56,0,0,0,0,0,0,786,6,64
"2755",1018270,663,"Armstrong","Ryan","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"2757",1018288,663,"Beasley","Cole","JR","WR",0,0,0,0,0,0,0,0,1060,6,87
"2758",1003399,663,"Butler","Chris","SR","RB",33,182,0,0,0,0,0,0,14,0,3
"2760",1026063,663,"Clay","Charles","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"2762",1033904,663,"Fields","Darryl","FR","RB",8,28,0,0,0,0,0,0,3,0,1
"2763",1011038,663,"Fleming","Patrick","SR","WR",0,0,0,0,0,0,0,0,52,1,8
"2765",1011037,663,"Haynes","Bradley","JR","WR",0,0,0,0,0,0,0,0,326,3,35
"2766",1033907,663,"Holman","Keenan","FR","WR",0,0,0,0,0,0,0,0,102,1,9
"2768",1026040,663,"Johnson","Darius","SO","WR",0,0,0,0,0,0,0,0,845,6,78
"2769",1033886,663,"Johnson","Jeremy","FR","WR",0,0,0,0,0,0,0,0,-1,0,1
"2772",1026048,663,"Line","Zach","SO","RB",244,1494,10,0,0,0,0,0,163,0,17
"2775",1018271,663,"Lunday","Bryce","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"2778",1010206,663,"McDermott","J.J.","JR","QB",3,-16,0,4,33,0,0,2,0,0,0
"2779",1026036,663,"Padron","Kyle","SO","QB",104,244,4,508,3828,31,14,302,0,0,0
"2780",1033893,663,"Pope","Kevin","FR","RB",3,6,0,0,0,0,0,0,0,0,0
"2781",1011009,663,"Robinson","Aldrick","SR","WR",0,0,0,0,0,0,0,0,1301,14,65
"2784",1026084,664,"Asaad","Mujahid","SO","WR",0,0,0,0,0,0,0,0,13,0,1
"2785",1026095,664,"Balentine","Ryan","JR","WR",0,0,0,1,0,0,1,0,82,0,11
"2786",1033911,664,"Bolden","Kelvin","JR","WR",5,27,0,0,0,0,0,0,722,6,46
"2787",1018317,664,"Brown","DeAndre","JR","WR",0,0,0,0,0,0,0,0,284,3,19
"2790",1018298,664,"Davis","Austin","JR","QB",145,452,10,442,3103,20,6,278,17,1,1
"2794",1015038,664,"Floyd","V.J.","SR","RB",69,228,2,2,1,1,0,1,40,0,12
"2795",1026099,664,"Hanks","Ryan","SO","TE",0,0,0,0,0,0,0,0,20,0,2
"2796",1026077,664,"Hardy","Kendrick","FR","RB",139,903,7,0,0,0,0,0,27,0,8
"2797",1033920,664,"Hester","Jeremy","FR","RB",4,19,0,0,0,0,0,0,0,0,0
"2798",1018334,664,"Hodges","Deon","SR","WR",0,0,0,0,0,0,0,0,151,2,13
"2800",1033930,664,"Howze","Alan","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"2802",1018329,664,"Johnson","Desmond","SO","RB",115,611,8,0,0,0,0,0,172,1,23
"2803",1026078,664,"Lampley","Tracy","SO","RB",65,384,1,0,0,0,0,0,203,0,26
"2805",1026101,664,"Llanos","Francisco","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"2806",1018302,664,"Massey","Jonathan","SR","TE",0,0,0,0,0,0,0,0,50,2,5
"2807",1011055,664,"Morris","Johdrick","SR","WR",1,-9,0,0,0,0,0,0,684,4,50
"2808",1018335,664,"Pierce","Quentin","SO","WR",0,0,0,2,43,2,0,2,454,4,38
"2810",1018336,664,"Smith","Ross","JR","TE",0,0,0,0,0,0,0,0,5,0,1
"2811",1015040,664,"Spight","William","JR","WR",0,0,0,0,0,0,0,0,219,0,25
"2812",1033917,664,"Sullivan","Dominique","FR","QB",0,0,0,0,0,0,0,0,48,0,3
"2813",1033947,664,"Triplett","Markese","FR","WR",0,0,0,0,0,0,0,0,49,0,6
"2814",1033914,664,"Walters","Zeke","FR","TE",0,0,0,0,0,0,0,0,20,1,2
"2816",1003454,664,"Young","Martevious","SR","QB",8,43,0,23,132,1,1,12,0,0,0
"2820",1033962,671,"Butler","James","FR","WR",1,3,0,0,0,0,0,0,200,1,14
"2822",1011081,671,"Falgout","Richie","SR","WR",0,0,0,0,0,0,0,0,162,0,18
"2823",1018348,671,"Gautier","Blaine","SO","QB",77,280,5,89,550,3,6,45,0,0,0
"2824",1018349,671,"Goodlett","Ross","JR","WR",0,0,0,0,0,0,0,0,3,0,1
"2825",1018390,671,"Green","Ladarius","JR","TE",0,0,0,0,0,0,0,0,794,7,44
"2826",1018388,671,"Hill","Pierre","JR","WR",2,2,0,0,0,0,0,0,204,0,17
"2829",1026118,671,"Joseph","Andrew","JR","WR",3,9,0,0,0,0,0,0,238,1,22
"2830",1026127,671,"Lawson","Javone","SO","WR",2,12,0,1,47,1,0,1,271,1,19
"2831",1011058,671,"Masson","Chris","JR","QB",46,42,1,281,1842,11,6,148,0,0,0
"2832",1026117,671,"Maxwell","Jacob","FR","TE",0,0,0,0,0,0,0,0,-2,0,2
"2833",1011062,671,"Miller","Marlin","SR","WR",3,11,0,0,0,0,0,0,147,1,21
"2834",1018360,671,"Shankle","Julian","JR","RB",21,64,0,0,0,0,0,0,15,0,2
"2835",1033952,671,"Spikes","Aaron","FR","RB",103,339,2,0,0,0,0,0,398,6,23
"2836",1033954,671,"Streeter","Kevis","JR","RB",20,153,1,0,0,0,0,0,27,0,7
"2837",1033963,671,"Surgent","Darryl","FR","WR",2,5,0,0,0,0,0,0,155,0,7
"2839",1026134,671,"Thompson","Ian","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"2840",1033959,671,"Walker","Robert","FR","RB",50,162,0,0,0,0,0,0,68,0,10
"2842",1026119,671,"Wolfe","Vernon","SR","WR",3,-4,0,0,0,0,0,0,295,1,19
"2843",1026155,674,"Amanam","Usua","SO","RB",28,126,0,0,0,0,0,0,18,1,5
"2844",1011108,674,"Baldwin","Doug","SR","WR",3,39,0,0,0,0,0,0,857,9,58
"2848",1026166,674,"Ertz","Zach","SO","TE",0,0,0,0,0,0,0,0,190,5,16
"2850",1011106,674,"Fleener","Coby","SR","TE",0,0,0,0,0,0,0,0,434,7,28
"2851",1026145,674,"Gaffney","Tyler","SO","RB",60,255,4,0,0,0,0,0,60,2,3
"2853",1026165,674,"Hewitt","Ryan","SO","TE",0,0,0,0,0,0,0,0,10,0,2
"2854",1026163,674,"Knapp","Sam","SO","WR",0,0,0,0,0,0,0,0,7,0,1
"2855",1018393,674,"Luck","Andrew","JR","QB",55,453,3,372,3332,32,8,263,0,0,0
"2858",1026160,674,"Nunes","Josh","SO","QB",0,0,0,2,7,0,0,1,0,0,0
"2861",1018417,674,"Owusu","Chris","JR","WR",2,32,0,0,0,0,0,0,396,3,25
"2862",1026143,674,"Patterson","Jamal-Rashad","SO","WR",0,0,0,0,0,0,0,0,67,0,5
"2864",1002776,674,"Reuland","Konrad","SR","TE",0,0,0,0,0,0,0,0,206,1,20
"2866",1026164,674,"Roberts","Jemari","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"2869",1011091,674,"Stewart","Jeremy","SR","RB",18,137,2,0,0,0,0,0,0,0,0
"2870",1026146,674,"Stutz","Andrew","SO","RB",2,6,1,0,0,0,0,0,0,0,0
"2871",1026147,674,"Taylor","Stepfan","SO","RB",223,1137,15,0,0,0,0,0,266,1,28
"2872",1026167,674,"Terrell","Drew","SO","WR",0,0,0,0,0,0,0,0,11,0,2
"2873",1026139,674,"Toilolo","Levine","SO","TE",0,0,0,0,0,0,0,0,27,0,1
"2876",1018406,674,"Whalen","Griff","JR","WR",0,0,0,0,0,0,0,0,249,1,17
"2877",1011105,674,"Whalen","Ryan","SR","WR",0,0,0,0,0,0,0,0,439,2,41
"2878",1033996,674,"Wilkerson","Anthony","FR","RB",89,408,3,0,0,0,0,0,47,0,3
"2881",1018429,688,"Bailey","Antwon","JR","RB",114,554,2,1,0,0,0,0,306,3,35
"2882",1003549,688,"Carter","Delone","SR","RB",231,1233,9,0,0,0,0,0,45,0,8
"2884",1018450,688,"Chew","Van","JR","WR",0,0,0,0,0,0,0,0,611,5,41
"2886",1000005,688,"Cruz","Jose","SR","TE",0,0,0,0,0,0,0,0,78,1,13
"2888",1034025,688,"Gulley","Prince-Tyson","FR","RB",13,74,1,0,0,0,0,0,8,0,2
"2892",1026173,688,"Lemon","Alec","SO","WR",1,-2,0,0,0,0,0,0,397,4,32
"2893",1026175,688,"Loeb","Charley","SO","QB",1,-8,0,5,41,0,0,3,0,0,0
"2895",1026189,688,"Morgan","Cody","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"2896",1018424,688,"Nassib","Ryan","JR","QB",66,-39,1,358,2334,19,8,202,-4,0,1
"2897",1011139,688,"Provo","Nick","SR","TE",0,0,0,0,0,0,0,0,365,1,33
"2899",1034027,688,"Rene","Steve","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"2901",1018439,688,"Sales","Marcus","JR","WR",0,0,0,0,0,0,0,0,414,4,26
"2905",1034052,688,"Wales","Beckett","FR","TE",0,0,0,0,0,0,0,0,31,0,4
"2906",1020390,688,"Weaver","Aaron","SR","WR",1,-7,0,0,0,0,0,0,88,1,6
"2908",1026203,690,"Alderman","Ryan","FR","WR",0,0,0,0,0,0,0,0,154,0,10
"2909",1011192,690,"Balasavage","Matt","JR","TE",0,0,0,0,0,0,0,0,21,0,2
"2912",1026200,690,"Brown","Matt","SO","RB",162,830,7,0,0,0,0,0,70,0,16
"2913",1018495,690,"Brown","Morkeith","JR","TE",0,0,0,0,0,0,0,0,17,0,3
"2914",1034060,690,"Burrell","Chris","FR","WR",10,3,0,0,0,0,0,0,0,0,0
"2916",1011189,690,"Campbell","Michael","SR","WR",0,0,0,0,0,0,0,0,724,6,45
"2917",1003572,690,"Charlton","Vaughn","FR","TE",0,0,0,1,0,0,0,0,15,0,3
"2918",1026194,690,"Coyer","Chris","FR","QB",5,17,0,2,47,0,0,2,0,0,0
"2919",1026196,690,"Gerardi","Mike","JR","QB",21,-19,1,156,1290,10,8,93,0,0,0
"2921",1011143,690,"Green","Delano","SR","WR",3,-1,0,1,0,0,0,0,9,0,1
"2923",1011144,690,"Hutchison","Josh","SR","WR",0,0,0,0,0,0,0,0,5,0,1
"2924",1026234,690,"Jackson","Alex","FR","TE",0,0,0,0,0,0,0,0,127,2,8
"2926",1011155,690,"Jones","Joe","JR","WR",0,0,0,1,24,1,0,1,169,0,11
"2927",1034085,690,"Miller","Deon","FR","WR",0,0,0,0,0,0,0,0,65,0,6
"2929",1026228,690,"Parthemore","Chris","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"2930",1026205,690,"Pierce","Bernard","SO","RB",154,728,10,0,0,0,0,0,87,1,8
"2932",1012020,690,"Rodriguez","Evan","JR","TE",1,1,0,0,0,0,0,0,247,2,21
"2934",1018471,690,"Smith","Ahkeem","SO","RB",12,26,1,0,0,0,0,0,20,0,2
"2935",1011183,690,"Stewart","Chester","JR","QB",37,40,0,135,842,4,5,72,0,0,0
"2936",1034058,690,"Streater","Rod","JR","WR",7,83,1,0,0,0,0,0,481,4,30
"2938",1034136,694,"Bray","Tyler","FR","QB",20,-103,0,224,1849,18,10,125,0,0,0
"2947",1034144,694,"Hunter","Justin","FR","WR",0,0,0,0,0,0,0,0,415,7,16
"2948",1011209,694,"Jones","Gerald","SR","WR",6,13,0,0,0,0,0,0,596,4,55
"2952",1011223,694,"Moore","Denarius","SR","WR",7,82,1,0,0,0,0,0,981,9,47
"2954",1034099,694,"Neal","Rajion","FR","RB",46,197,0,0,0,0,0,0,100,0,7
"2957",1034141,694,"Rivera","Mychal","JR","TE",0,0,0,0,0,0,0,0,112,0,11
"2958",1034101,694,"Rogers","Da'Rick","FR","WR",16,117,0,0,0,0,0,0,167,2,11
"2959",1026276,694,"Rogers","Zach","SO","WR",3,14,0,0,0,0,0,0,207,1,14
"2960",1034098,694,"Simms","Matt","JR","QB",45,-108,1,195,1460,8,5,113,0,0,0
"2962",1003639,694,"Stocker","Luke","SR","TE",0,0,0,0,0,0,0,0,417,2,39
"2968",1026256,694,"Williams","Toney","FR","RB",5,11,0,0,0,0,0,0,0,0,0
"2970",1034180,697,"Askew","Nate","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"2972",1018537,697,"Bishop","Don","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"2973",1003646,697,"Brown","Kenny","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"2975",1018569,697,"Fuller","Jeff","JR","WR",0,0,0,0,0,0,0,0,1066,12,72
"2976",1018525,697,"Furtch","Keon","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"2979",1018539,697,"Gray","Cyrus","JR","RB",200,1133,12,1,14,1,0,1,251,1,34
"2981",1034178,697,"Hicks","Nehemiah","FR","TE",0,0,0,0,0,0,0,0,141,0,11
"2982",1026326,697,"Jackson","Brandal","SO","WR",0,0,0,0,0,0,0,0,112,0,8
"2984",1003643,697,"Johnson","Jerrod","SR","QB",79,146,2,279,1947,14,9,158,0,0,0
"2985",1034151,697,"Jones","Mister","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"2988",1026311,697,"Lamothe","Michael","SO","TE",0,0,0,0,0,0,0,0,42,2,6
"2989",1034148,697,"Malena","Ben","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"2990",1003694,697,"McCoy","Terrence","SR","WR",0,0,0,0,0,0,0,0,110,1,9
"2991",1026324,697,"McNeal","Kenric","SO","WR",0,0,0,0,0,0,0,0,202,2,23
"2992",1026303,697,"Michael","Christine","SO","RB",126,631,4,0,0,0,0,0,174,0,13
"2993",1026319,697,"Nwachukwu","Uzoma","SO","WR",3,12,0,0,0,0,0,0,407,4,36
"2995",1026323,697,"Prioleau","Hutson","FR","TE",1,1,0,0,0,0,0,0,58,1,9
"2996",1018533,697,"Randle","Taylor","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"3000",1011233,697,"Stephens","Bradley","JR","RB",32,128,0,0,0,0,0,0,71,0,6
"3001",1026295,697,"Swope","Ryan","SO","WR",11,58,0,0,0,0,0,0,825,4,72
"3002",1011231,697,"Tannehill","Ryan","JR","QB",51,76,1,234,1638,13,6,152,143,1,11
"3004",1018536,697,"Vela","Anthony","SR","RB",0,0,0,0,0,0,0,0,0,0,0
