"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"1056",1052268,254,"Crocker","Dontavis","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"1057",1055203,254,"Davis","Robert","FR","WR",0,0,0,0,0,0,0,0,711,4,44
"1058",1038259,254,"Evans","Travis","SR","RB",115,405,3,0,0,0,0,0,83,0,10
"1059",1038318,254,"Giles","Jordan","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1062",1038278,254,"Hill","Kelton","SR","WR",5,32,0,3,109,1,0,2,196,4,20
"1063",1055208,254,"Howse","Gerald","JR","RB",15,38,0,0,0,0,0,0,0,0,0
"1064",1055204,254,"Jean-Bart","Jonathan","FR","RB",71,269,1,0,0,0,0,0,35,0,3
"1065",1038307,254,"Lee","Parris","SR","RB",6,13,0,0,0,0,0,0,87,0,11
"1068",1045410,254,"McLane","Ben","SO","QB",7,-11,0,51,354,2,1,28,0,0,0
"1070",1055207,254,"Neal","Kyler","FR","RB",24,96,0,0,0,0,0,0,24,0,2
"1074",1055213,254,"Rucker","Keith","FR","TE",0,0,0,0,0,0,0,0,232,1,14
"1076",1052269,254,"Smith","Duvall","JR","RB",3,9,0,0,0,0,0,0,14,0,2
"1078",1052301,254,"Sweeting","Avery","SO","WR",0,0,0,0,0,0,0,0,120,1,9
"1080",1038277,254,"Wilder","Rendell","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"1082",1038253,254,"Williams","Danny","SR","WR",0,0,0,0,0,0,0,0,244,0,17
"1083",1038251,254,"Wilson","Albert","SR","WR",24,251,1,0,0,0,0,0,1177,8,71
"1085",1047220,255,"Andrews","Dennis","FR","RB",12,140,0,0,0,0,0,0,37,0,1
"1088",1031939,255,"Bostic","B.J.","JR","RB",16,116,0,0,0,0,0,0,33,0,5
"1090",1047227,255,"Byerly","Tim","SO","QB",18,119,2,4,3,0,0,1,0,0,0
"1091",1031936,255,"Connors","Matt","JR","RB",16,102,2,0,0,0,0,0,3,0,1
"1092",1031927,255,"Days","Synjyn","JR","RB",27,93,4,1,0,0,0,0,48,0,4
"1093",1039469,255,"Dennis","Corey","JR","WR",1,-15,0,0,0,0,0,0,0,0,0
"1094",1023959,255,"Godhigh","Robert","SR","RB",79,744,7,0,0,0,0,0,471,2,23
"1097",1031934,255,"Hill","Deon","JR","RB",13,119,1,0,0,0,0,0,49,1,4
"1099",1039477,255,"Laskey","Zach","JR","RB",84,485,7,0,0,0,0,0,54,1,3
"1100",1039471,255,"Lee","Vad","SO","QB",182,513,8,180,1561,11,10,82,0,0,0
"1101",1047225,255,"McClellan","Austin","FR","RB",2,5,0,0,0,0,0,0,0,0,0
"1102",1031940,255,"McNearney","Sam","JR","RB",2,0,0,0,0,0,0,0,0,0,0
"1105",1031930,255,"Perkins","Charles","JR","RB",13,114,2,0,0,0,0,0,0,0,0
"1108",1023955,255,"Sims","David","SR","RB",161,884,11,0,0,0,0,0,71,1,2
"1109",1055231,255,"Smelter","DeAndre","JR","WR",1,12,0,1,0,0,1,0,345,4,21
"1111",1039473,255,"Snoddy","Broderick","SO","RB",24,150,0,0,0,0,0,0,0,0,0
"1112",1047237,255,"Summers","Micheal","FR","WR",2,19,0,0,0,0,0,0,211,0,10
"1114",1047228,255,"Thomas","Justin","FR","QB",33,234,2,17,131,1,2,9,0,0,0
"1115",1039504,255,"Waller","Darren","SO","WR",0,0,0,0,0,0,0,0,367,3,17
"1116",1047219,255,"Willis","Isiah","FR","RB",2,22,0,0,0,0,0,0,0,0,0
"1118",1031942,255,"Zenon","Tony","JR","RB",14,35,0,0,0,0,0,0,6,0,1
"1119",1047244,257,"Bauta","Faton","FR","QB",4,30,0,0,0,0,0,0,0,0,0
"1127",1024040,257,"Lynch","Arthur","SR","TE",0,0,0,0,0,0,0,0,459,5,30
"1128",1031961,257,"Mason","Hutson","JR","QB",21,-8,1,110,968,5,3,67,0,0,0
"1130",1024001,257,"Murray","Aaron","SR","QB",53,186,7,347,3075,26,9,225,0,0,0
"1132",1039543,257,"Rome","Jay","SO","TE",0,0,0,0,0,0,0,0,99,0,9
"1136",1031989,257,"Williams","Hugh","SR","TE",0,0,0,0,0,0,0,0,28,0,1
"1138",1039575,277,"Anguay","Samson","SO","RB",1,5,0,0,0,0,0,0,18,0,3
"1143",1047302,277,"Evans","Clark","SR","TE",0,0,0,1,0,0,0,0,373,4,40
"1145",1039547,277,"Gant","Chris","SR","WR",5,14,1,0,0,0,0,0,973,9,59
"1147",1033332,277,"Graham","Taylor","JR","QB",21,-32,0,100,462,2,5,46,0,0,0
"1148",1039554,277,"Harding","Scott","JR","WR",0,0,0,0,0,0,0,0,631,1,56
"1149",1055332,277,"Haynes","Vasquez","SO","WR",1,19,0,0,0,0,0,0,354,3,29
"1150",1034638,277,"Higgins","Jeremy","JR","QB",2,-18,0,11,51,0,0,5,0,0,0
"1151",1032006,277,"Iosefa","Joey","JR","RB",126,590,5,1,1,1,0,1,87,1,10
"1152",1055300,277,"Kemp","Marcus","FR","WR",0,0,0,0,0,0,0,0,110,0,11
"1153",1032030,277,"King Jr.","Donnie","JR","WR",0,0,0,0,0,0,0,0,118,1,11
"1154",1055334,277,"Kirkwood","Keith","FR","WR",0,0,0,0,0,0,0,0,250,4,12
"1155",1047281,277,"Lakalaka","Steven","FR","RB",113,468,4,0,0,0,0,0,85,0,13
"1156",1055309,277,"Langkilde","Marcus","SR","RB",9,13,0,0,0,0,0,0,85,2,13
"1159",1038491,277,"Masifilo","Daniel","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1160",1047306,277,"Moleni","Harold","SO","TE",0,0,0,0,0,0,0,0,71,2,7
"1163",1032010,277,"Poueu-Luna","Bubba","JR","WR",2,18,0,0,0,0,0,0,62,0,4
"1164",1027004,277,"Pu`u-Robinson","Jordan","SR","TE",0,0,0,0,0,0,0,0,19,0,2
"1165",1055303,277,"Saint Juste","Diocemy","FR","RB",50,214,0,0,0,0,0,0,7,0,2
"1167",1023712,277,"Schroeder","Sean","SR","QB",53,-51,2,376,2960,28,14,233,5,0,0
"1168",1024076,277,"Stutzmann","Billy Ray","SR","WR",0,0,0,0,0,0,0,0,358,4,22
"1170",1055308,277,"Wily","Aofaga","FR","RB",12,23,0,0,0,0,0,0,9,0,1
"1171",1047276,277,"Woolsey","Ikaika","FR","QB",26,73,0,29,143,0,3,11,2,0,1
"1172",1033872,288,"Ambles","Markeith","JR","WR",0,0,0,0,0,0,0,0,252,1,17
"1173",1055341,288,"Ayers","Demarcus","FR","WR",0,0,0,0,0,0,0,0,130,1,11
"1174",1039591,288,"Beadle","Wayne","JR","WR",1,10,0,0,0,0,0,0,63,1,6
"1176",1032044,288,"Brooks","Kent","SR","RB",20,78,1,1,0,0,0,0,6,0,1
"1179",1039588,288,"Farrow","Kenneth","SO","RB",103,514,6,0,0,0,0,0,113,1,24
"1182",1047319,288,"Greenberry","Deontay","SO","WR",2,6,0,0,0,0,0,0,1202,11,82
"1183",1047325,288,"Hicks","Justin","SO","RB",21,95,2,0,0,0,0,0,8,0,1
"1186",1032049,288,"Hollimon","Randall","JR","RB",4,24,0,0,0,0,0,0,0,0,0
"1188",1055344,288,"Jackson","Chauntez","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1189",1047313,288,"Jackson","Ryan","SO","RB",139,661,6,0,0,0,0,0,296,2,27
"1190",1032037,288,"Johnson","Aaron","JR","WR",0,0,0,0,0,0,0,0,95,1,11
"1192",1055371,288,"Leday","John","FR","WR",0,0,0,0,0,0,0,0,9,1,1
"1194",1047343,288,"Maxwell","Xavier","SR","WR",0,0,0,0,0,0,0,0,405,4,28
"1196",1047338,288,"McDuffey","Larry","SO","WR",0,0,0,0,0,0,0,0,115,0,17
"1198",1055358,288,"O'Korn","John","FR","QB",77,104,1,446,3117,28,10,259,0,0,0
"1200",1034695,288,"Payne","Damian","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1201",1032039,288,"Piland","David","JR","QB",5,31,0,40,220,1,0,21,0,0,0
"1203",1047339,288,"Rodriguez","Andrew","FR","WR",0,0,0,0,0,0,0,0,88,0,9
"1205",1039585,288,"Spencer","Daniel","JR","WR",10,138,1,0,0,0,0,0,768,6,52
"1207",1055340,288,"Ward Jr.","Greg","FR","QB",45,176,2,29,310,1,0,19,95,1,10
"1210",1047378,295,"Baker","James","SR","RB",145,600,6,0,0,0,0,0,177,3,8
"1211",1055389,295,"Brown","Jerrel","JR","RB",55,216,0,0,0,0,0,0,32,0,4
"1212",1047347,295,"Chalich","Chad","FR","QB",93,209,0,184,1238,5,3,113,0,0,0
"1214",1055380,295,"Cowan","Trent","FR","WR",0,0,0,0,0,0,0,0,20,0,2
"1215",1024127,295,"Davis","Taylor","SR","QB",53,66,3,212,1324,8,7,98,0,0,0
"1216",1047383,295,"DeCoud","Austin","FR","QB",1,0,0,0,0,0,0,0,0,0,0
"1218",1024162,295,"Elmo","Taylor","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"1219",1055377,295,"Epps","Dezmon","JR","WR",8,15,0,0,0,0,0,0,971,4,77
"1221",1024164,295,"Homme","Clayton","SR","TE",0,0,0,0,0,0,0,0,46,0,3
"1224",1024161,295,"LaGrone","Michael","SR","TE",0,0,0,0,0,0,0,0,257,1,18
"1225",1047359,295,"Lemke","Eric","FR","TE",0,0,0,0,0,0,0,0,1,0,1
"1227",1047350,295,"Lovett","Najee","SR","WR",2,7,0,0,0,0,0,0,428,1,35
"1228",1055412,295,"McCain","Joshua","JR","QB",53,213,1,26,204,2,3,12,0,0,0
"1230",1055397,295,"Montgomery","Richard","FR","RB",59,196,2,0,0,0,0,0,176,4,17
"1232",1055385,295,"Olugbode","Kristoffer","SO","RB",28,96,0,0,0,0,0,0,55,0,4
"1233",1039627,295,"Parkins","Justin","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1235",1032077,295,"Podrabsky","Justin","JR","TE",0,0,0,0,0,0,0,0,104,0,7
"1236",1055394,295,"Poe","Chance","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1237",1047385,295,"Runner","Roman","SR","WR",0,0,0,0,0,0,0,0,106,0,12
"1238",1055414,295,"Sannon","Jacob","FR","WR",0,0,0,0,0,0,0,0,84,0,5
"1240",1047384,295,"Watson","Deon","FR","WR",0,0,0,0,0,0,0,0,279,1,24
"1243",1055422,301,"Bailey","Aaron","FR","QB",20,83,3,5,4,1,0,2,0,0,0
"1244",1033131,301,"Barr","Martize","JR","WR",1,24,0,0,0,0,0,0,246,1,26
"1248",1047395,301,"Church","Devin","FR","WR",8,44,1,0,0,0,0,0,5,0,2
"1249",1055441,301,"Clary","Tim","SO","TE",0,0,0,0,0,0,0,0,33,0,1
"1250",1039666,301,"Davis","Jon","JR","TE",9,36,0,0,0,0,0,0,208,2,25
"1251",1055432,301,"Doxy","Cedric","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1252",1039680,301,"Ferguson","Josh","SO","RB",141,779,7,0,0,0,0,0,535,4,50
"1255",1047411,301,"Hardee","Justin","SO","WR",0,0,0,0,0,0,0,0,95,0,11
"1256",1032130,301,"Harris","Spencer","SR","WR",0,0,0,0,0,0,0,0,328,1,39
"1258",1024183,301,"Hull","Steve","SR","WR",1,-19,0,1,0,0,0,0,993,7,59
"1262",1039671,301,"LaCosse","Matt","JR","TE",0,0,0,0,0,0,0,0,237,3,20
"1263",1032105,301,"Lankford","Ryan","SR","WR",7,39,1,0,0,0,0,0,308,1,15
"1268",1039670,301,"O'Toole","Reilly","JR","QB",10,34,0,16,141,1,1,12,0,0,0
"1269",1032108,301,"Osei","Miles","SR","WR",0,0,0,2,35,0,0,1,349,1,35
"1272",1024197,301,"Russell","Tim","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"1273",1024172,301,"Scheelhaase","Nathan","SR","QB",113,271,4,430,3272,21,13,287,0,0,0
"1274",1055420,301,"Taylor","Dionte","FR","WR",0,0,0,0,0,0,0,0,5,0,1
"1276",1055454,301,"White","Tyler","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1277",1047393,301,"Whitlow","Jeremey","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1278",1032133,301,"Wilson","Evan","SR","TE",0,0,0,0,0,0,0,0,67,3,6
"1279",1039674,301,"Young","Donovonn","JR","RB",93,376,3,0,0,0,0,0,43,0,12
"1280",1024229,306,"Bolser","Ted","SR","TE",0,0,0,0,0,0,0,0,320,6,35
"1283",1047420,306,"Coffman","Cameron","JR","QB",1,-4,0,9,29,0,1,2,0,0,0
"1284",1047445,306,"Coleman","Tevin","SO","RB",131,958,12,0,0,0,0,0,193,0,19
"1285",1047456,306,"Cornett","Caleb","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1286",1047458,306,"Corsaro","Anthony","SO","TE",0,0,0,0,0,0,0,0,0,0,1
"1288",1047424,306,"Davis","Anthony","SO","RB",10,65,0,0,0,0,0,0,0,0,0
"1291",1055480,306,"Friend","Danny","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1292",1053884,306,"Graham","Damon","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1295",1039698,306,"Houston","Stephen","SR","RB",112,753,5,0,0,0,0,0,113,0,11
"1296",1032138,306,"Hughes","Kofi","SR","WR",0,0,0,0,0,0,0,0,739,7,47
"1298",1039707,306,"Latimer","Cody","JR","WR",0,0,0,0,0,0,0,0,1096,9,72
"1299",1047457,306,"Paige","Mitchell","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1301",1039713,306,"Roberson","Tre","SO","QB",85,423,5,138,1128,15,4,83,0,0,0
"1302",1039703,306,"Roberts","D'Angelo","JR","RB",52,232,0,0,0,0,0,0,57,1,7
"1303",1039710,306,"Roundtree","Isaiah","JR","WR",1,4,0,0,0,0,0,0,136,1,14
"1305",1055465,306,"Smith","Laray","FR","RB",4,6,0,0,0,0,0,0,0,0,0
"1307",1039699,306,"Stoner","Nick","JR","WR",0,0,0,0,0,0,0,0,226,1,12
"1308",1047449,306,"Sudfeld","Nate","SO","QB",38,-34,1,322,2523,21,9,194,0,0,0
"1309",1047440,306,"Wilson","Andrew","FR","RB",8,45,1,0,0,0,0,0,0,0,0
"1310",1024228,306,"Wilson","Duwyce","SR","WR",0,0,0,0,0,0,0,0,167,0,15
"1311",1039697,306,"Wynn","Shane","JR","WR",4,12,1,0,0,0,0,0,633,11,46
"1315",1055490,311,"Bibbs","E.J.","JR","TE",0,0,0,0,0,0,0,0,462,2,39
"1316",1039777,311,"Boesen","Ben","SO","TE",0,0,0,0,0,0,0,0,9,0,2
"1318",1039773,311,"Brun, Jr.","Ernst","SR","TE",0,0,0,0,0,0,0,0,47,0,6
"1319",1039730,311,"Bundrage","Quenton","SO","WR",1,-5,0,0,0,0,0,0,676,9,48
"1320",1039771,311,"Coleman","Justin","SR","WR",0,0,0,0,0,0,0,0,442,3,31
"1322",1047465,311,"Daley","Dondre","FR","WR",0,0,0,0,0,0,0,0,127,0,13
"1324",1039760,311,"Ecby","Tad","SO","WR",0,0,0,0,0,0,0,0,233,0,22
"1326",1039736,311,"Fisher","Ben","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1327",1032180,311,"Gary","Albert","SR","WR",1,-7,0,0,0,0,0,0,80,0,8
"1332",1047478,311,"Harris","P.J.","FR","WR",0,0,0,0,0,0,0,0,67,0,7
"1335",1032185,311,"Johnson","Shontrelle","SR","RB",90,358,3,0,0,0,0,0,37,0,5
"1340",1039738,311,"Nealy","DeVondrick","SO","RB",41,158,2,0,0,0,0,0,60,1,7
"1342",1039731,311,"Richardson","Sam","SO","QB",101,356,2,220,1397,11,7,121,0,0,0
"1343",1047466,311,"Rohach","Grant","FR","QB",48,88,1,191,1208,8,7,110,-7,0,0
"1344",1039729,311,"Standard","Rob","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1345",1032187,311,"West","Jarvis","JR","WR",1,0,0,0,0,0,0,0,105,1,15
"1346",1047495,311,"West","Quan","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1347",1024244,311,"White","James","SR","RB",32,118,1,0,0,0,0,0,90,1,11
"1348",1055496,311,"Wimberly","Aaron","JR","RB",141,567,2,0,0,0,0,0,211,2,18
"1349",1024247,311,"Woody","Jeff","SR","RB",30,74,5,0,0,0,0,0,0,0,0
"1350",1047506,312,"Beathard","C.J.","FR","QB",13,49,2,27,179,1,2,9,0,0,0
"1352",1039793,312,"Bullock","Damon","JR","RB",118,467,1,0,0,0,0,0,173,1,20
"1353",1039794,312,"Canzeri","Jordan","SO","RB",74,481,2,0,0,0,0,0,61,0,4
"1354",1024279,312,"Cotton","Jordan","SR","WR",2,1,0,0,0,0,0,0,58,0,2
"1355",1055534,312,"Daniels, Jr.","LeShun","FR","RB",36,142,0,0,0,0,0,0,0,0,0
"1356",1039814,312,"Duzey","Jake","SO","TE",0,0,0,0,0,0,0,0,270,2,19
"1357",1032236,312,"Fiedorowicz","C.J.","SR","TE",0,0,0,0,0,0,0,0,299,6,30
"1358",1047511,312,"Fleming","Maurice","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1361",1039812,312,"Hamilton","Ray","JR","TE",0,0,0,0,0,0,0,0,95,0,8
"1364",1039813,312,"Hillyer","Jacob","SO","WR",0,0,0,0,0,0,0,0,135,2,11
"1368",1039811,312,"Krieger-Coble","Henry","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"1370",1032238,312,"Martin-Manley","Kevonte","JR","WR",1,-1,0,1,0,0,0,0,388,5,40
"1371",1047510,312,"McCarron","Riley","FR","WR",0,0,0,0,0,0,0,0,11,0,3
"1375",1055532,312,"Powell","Damond","JR","WR",2,9,0,0,0,0,0,0,291,2,12
"1376",1039783,312,"Rudock","Jake","SO","QB",67,218,5,346,2383,18,13,204,13,0,0
"1378",1032235,312,"Shumpert","Don","SR","WR",0,0,0,0,0,0,0,0,182,0,15
"1379",1047529,312,"Smith","Tevaun","SO","WR",0,0,0,0,0,0,0,0,310,1,24
"1382",1055563,312,"VandeBerg","Matt","FR","WR",0,0,0,0,0,0,0,0,59,0,8
"1384",1039791,312,"Weisman","Mark","JR","RB",226,974,8,0,0,0,0,0,41,0,5
"1389",1047572,327,"Burton","Deante","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1398",1047542,327,"Hubener","Joe","FR","QB",2,5,0,0,0,0,0,0,0,0,0
"1399",1024325,327,"Hubert","John","SR","RB",198,1048,10,0,0,0,0,0,129,1,13
"1401",1032246,327,"Johnson","Stephen","SR","WR",0,0,0,0,0,0,0,0,7,0,1
"1404",1039843,327,"Klein","Kyle","SO","WR",0,0,0,0,0,0,0,0,59,0,5
"1406",1039822,327,"Lockett","Tyler","JR","WR",2,10,0,0,0,0,0,0,1262,11,81
"1410",1024312,327,"McDonald","Andre","SR","TE",0,0,0,0,0,0,0,0,28,0,3
"1411",1024323,327,"Miller","Torell","SR","WR",0,0,0,0,0,0,0,0,111,1,12
"1414",1032254,327,"Robinson","DeMarcus","JR","RB",5,20,0,0,0,0,0,0,0,0,0
"1415",1032252,327,"Rose","Robert","SR","RB",24,104,2,0,0,0,0,0,23,0,1
"1416",1039836,327,"Sams","Daniel","SO","QB",152,807,11,53,452,4,4,38,0,0,0
"1418",1039821,327,"Sexton","Curry","JR","WR",1,8,0,0,0,0,0,0,446,0,39
"1420",1047541,327,"Stephens","Logan","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1421",1024349,327,"Thompson","Tramaine","SR","WR",2,17,0,0,0,0,0,0,551,5,32
"1422",1032286,327,"Trujillo","Zach","JR","TE",0,0,0,0,0,0,0,0,111,1,5
"1425",1055571,327,"Waters","Jake","JR","QB",118,312,6,260,2469,18,9,159,0,0,0
"1426",1039833,327,"Weber","Stanton","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1430",1047606,328,"Brooks","Charles","SR","TE",0,0,0,0,0,0,0,0,7,0,2
"1431",1055622,328,"Coleman","Rodriguez","JR","WR",0,0,0,0,0,0,0,0,208,1,8
"1432",1055627,328,"Cozart","Montell","FR","QB",66,214,1,63,227,0,2,23,0,0,0
"1433",1047581,328,"Cummings","Michael","SO","QB",11,-2,0,4,44,1,0,3,0,0,0
"1435",1047605,328,"Ford","Josh","SR","WR",0,0,0,0,0,0,0,0,126,0,9
"1437",1031307,328,"Heaps","Jake","JR","QB",40,-162,1,261,1414,8,10,128,0,0,0
"1443",1024356,328,"Matthews","Christian","SR","WR",4,6,0,0,0,0,0,0,107,0,11
"1444",1033458,328,"McCay","Justin","JR","WR",0,0,0,0,0,0,0,0,84,1,9
"1446",1032303,328,"Mundine","Jimmay","JR","TE",0,0,0,0,0,0,0,0,229,5,20
"1447",1047608,328,"Owens","Billy","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1448",1047579,328,"Parmalee","Tre'","SO","WR",0,0,0,0,0,0,0,0,74,0,9
"1449",1047607,328,"Shelley-Smith","Jordan","FR","TE",0,0,0,0,0,0,0,0,3,0,1
"1450",1023379,328,"Sizemore","Nick","SR","TE",1,3,0,0,0,0,0,0,0,0,0
"1451",1032304,328,"Smiley","Trent","JR","TE",0,0,0,0,0,0,0,0,21,0,2
"1453",1032314,328,"Turzilli","Andrew","JR","WR",0,0,0,0,0,0,0,0,167,1,7
"1455",1024397,331,"Archer","Dri","SR","RB",68,527,6,0,0,0,0,0,327,4,25
"1456",1039909,331,"Boykin","Tristin","SO","RB",1,0,0,0,0,0,0,0,0,0,0
"1457",1039902,331,"Boyle","Josh","SO","WR",2,13,0,0,0,0,0,0,210,0,19
"1460",1047625,331,"Calhoun","Ernest","FR","WR",5,59,0,0,0,0,0,0,42,0,8
"1463",1055667,331,"Clay","Roman","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"1465",1047634,331,"Durden","Julian","SO","RB",5,43,0,0,0,0,0,0,0,0,0
"1466",1039910,331,"Durham","Trayion","JR","RB",182,766,6,0,0,0,0,0,147,0,18
"1467",1032333,331,"Erjavec","Tim","SR","TE",0,0,0,0,0,0,0,0,19,0,1
"1468",1047617,331,"Fackler","Brice","FR","TE",1,34,0,0,0,0,0,0,0,0,0
"1469",1025139,331,"Fisher","David","SR","QB",19,119,0,46,281,2,0,23,0,0,0
"1470",1024403,331,"Goode","Tyshon","SR","WR",0,0,0,0,0,0,0,0,458,2,45
"1471",1055688,331,"Holley","Nick","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1472",1039896,331,"Humphrey","Chris","JR","WR",1,2,0,0,0,0,0,0,613,3,51
"1473",1032351,331,"Levandowski","Mike","SR","TE",0,0,0,0,0,0,0,0,4,0,1
"1477",1039906,331,"Meray","Anthony","JR","RB",54,248,1,0,0,0,0,0,27,0,5
"1480",1032349,331,"Pierce","Casey","JR","TE",0,0,0,0,0,0,0,0,364,5,33
"1481",1047615,331,"Reardon","Colin","FR","QB",88,336,2,317,1957,12,9,186,0,0,0
"1488",1047622,331,"Woods","William","FR","WR",0,0,0,0,0,0,0,0,27,0,3
"1489",1047621,331,"Ziccardi","Joe","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1490",1024446,334,"Aumiller","Jordan","SR","TE",0,0,0,0,0,0,0,0,124,0,12
"1491",1055692,334,"Badet","Jeff","FR","WR",0,0,0,0,0,0,0,0,285,1,22
"1492",1055709,334,"Ballis","John","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1493",1055718,334,"Blue","Javess","JR","WR",4,19,0,0,0,0,0,0,586,4,43
"1494",1055721,334,"Borden","Steven","JR","TE",0,0,0,0,0,0,0,0,63,1,3
"1496",1039933,334,"Collins","Daryl","SO","WR",1,-11,0,0,0,0,0,0,5,0,1
"1501",1024425,334,"George","Jonathan","SR","RB",20,58,1,0,0,0,0,0,65,1,3
"1504",1055701,334,"Herrick","Joey","SO","WR",1,-10,0,0,0,0,0,0,15,0,2
"1506",1055702,334,"Kemp","Jojo","FR","RB",100,482,3,0,0,0,0,0,56,0,9
"1507",1024445,334,"Kendrick","Anthony","SR","TE",0,0,0,0,0,0,0,0,141,1,9
"1508",1047680,334,"Legree","A.J.","SO","WR",0,0,0,0,0,0,0,0,97,0,7
"1511",1047668,334,"Mobley","Dyshawn","SO","RB",43,300,1,0,0,0,0,0,1,0,1
"1512",1055694,334,"Montgomery","Alexander","FR","WR",0,0,0,0,0,0,0,0,137,2,16
"1514",1039961,334,"Robinson","Demarco","JR","WR",1,-5,1,1,10,0,0,1,213,2,20
"1515",1032386,334,"Robinson","Tyler","SR","TE",0,0,0,0,0,0,0,0,34,0,2
"1517",1032367,334,"Sanders III","Raymond","SR","RB",107,464,3,0,0,0,0,0,137,0,19
"1519",1032382,334,"Shields","Ronnie","JR","TE",0,0,0,0,0,0,0,0,7,0,1
"1520",1039928,334,"Smith","Maxwell","SO","QB",30,-92,0,183,1276,9,1,105,0,0,0
"1524",1047653,334,"Whitlow","Jalen","SO","QB",107,457,6,159,1035,5,5,98,10,0,1
"1525",1055722,334,"Witt","Lucas","JR","WR",0,0,0,0,0,0,0,0,7,0,1
"1526",1039973,365,"Beckham Jr.","Odell","JR","WR",5,58,0,1,0,0,0,0,1152,8,59
"1527",1032396,365,"Blue","Alfred","SR","RB",71,343,1,0,0,0,0,0,62,0,5
"1529",1032420,365,"Boone","Kadron","SR","WR",0,0,0,0,0,0,0,0,129,2,7
"1533",1032404,365,"Dickson","Travis","JR","TE",0,0,0,0,0,0,0,0,109,0,5
"1534",1047728,365,"Dural","Travin","FR","WR",0,0,0,0,0,0,0,0,145,2,7
"1537",1047729,365,"Gordon","Dillon","SO","TE",0,0,0,0,0,0,0,0,88,0,6
"1539",1047708,365,"Hill","Jeremy","SO","RB",203,1401,16,0,0,0,0,0,181,0,18
"1540",1039971,365,"Hilliard","Kenny","JR","RB",68,310,7,0,0,0,0,0,0,0,1
"1541",1055729,365,"Jennings","Anthony","FR","QB",19,18,2,29,181,1,1,13,0,0,0
"1544",1039985,365,"Landry","Jarvis","JR","WR",0,0,0,0,0,0,0,0,1193,10,77
"1546",1055735,365,"Leslie","Quantavius","JR","WR",0,0,0,0,0,0,0,0,11,0,1
"1547",1039965,365,"Magee","Terrence","JR","RB",86,626,8,0,0,0,0,0,49,0,6
"1548",1024026,365,"Mettenberger","Zach","SR","QB",34,-133,0,296,3082,22,8,192,0,0,0
"1554",1055767,365,"Smith","DeSean","FR","TE",0,0,0,0,0,0,0,0,14,0,1
"1556",1055763,365,"Stokes","Logan","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1558",1032418,365,"Wright","James","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1559",1026564,366,"Banks","D.J.","SR","WR",7,46,0,1,24,0,0,1,262,0,36
"1562",1016821,366,"Casey","Richie","SR","WR",0,0,0,0,0,0,0,0,313,0,29
"1566",1047740,366,"DeClouette","Jaydrick","FR","WR",0,0,0,0,0,0,0,0,130,0,12
"1567",1047747,366,"Dixon","Kenneth","SO","RB",151,917,4,0,0,0,0,0,85,1,14
"1568",1024512,366,"Fitte","Lyle","SR","RB",0,0,0,0,0,0,0,0,16,0,2
"1571",1047765,366,"Greenwalt","Jon","SR","WR",0,0,0,0,0,0,0,0,227,1,26
"1572",1025967,366,"Griffin","Sterling","SR","WR",0,0,0,0,0,0,0,0,357,2,33
"1574",1024515,366,"Guillot","Andrew","SR","WR",4,29,2,0,0,0,0,0,320,2,26
"1575",1028316,366,"Harris","Paul","SR","QB",8,28,0,1,0,0,0,0,0,0,0
"1576",1047735,366,"Higgins","Ryan","FR","QB",62,19,3,281,1715,6,13,166,0,0,0
