"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"1164",81383,306,"Lewis","Kellen","JR","QB",93,500,3,193,1131,6,8,110,17,0,2
"1167",1001443,306,"Martin","Brad","SO","TE",0,0,0,0,0,0,0,0,6,0,1
"1168",81385,306,"McCray","Demetrius","JR","RB",59,214,2,0,0,0,0,0,-1,0,3
"1169",81386,306,"Means","Andrew","JR","WR",1,7,0,0,0,0,0,0,450,1,34
"1170",1001420,306,"Payton","Bryan","JR","RB",79,339,2,0,0,0,0,0,23,0,2
"1172",1009250,306,"Schell","Teddy","FR","QB",1,-4,0,4,6,0,0,1,0,0,0
"1173",1001421,306,"Taylor","Collin","JR","WR",0,0,0,0,0,0,0,0,3,0,1
"1174",72164,306,"Thigpen","Marcus","SR","RB",94,631,7,0,0,0,0,0,235,2,13
"1175",1001441,306,"Turner","Terrance","SO","WR",0,0,0,0,0,0,0,0,289,0,29
"1176",1001444,306,"Wagner","Troy","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1177",86794,306,"Walker-Roby","Brandon","SR","WR",0,0,0,0,0,0,0,0,54,0,7
"1180",1001479,311,"Arnaud","Austen","SO","QB",109,401,5,401,2792,15,10,247,13,0,1
"1181",1009288,311,"Bass","Jamicah","SR","RB",42,130,1,0,0,0,0,0,21,0,4
"1182",1009311,311,"Bates","Phillip","SO","QB",24,166,0,24,137,2,1,11,0,0,0
"1186",1016620,311,"Bykowski","Carter","FR","TE",0,0,0,0,0,0,0,0,21,0,3
"1189",1001505,311,"Catlett","Derrick","JR","TE",0,0,0,0,0,0,0,0,230,0,20
"1190",1016614,311,"Darks","Darius","FR","WR",1,5,0,1,13,0,0,1,477,1,49
"1192",1009314,311,"Franklin","Collin","SO","TE",0,0,0,0,0,0,0,0,258,2,15
"1194",1001504,311,"Hamilton","Marquis","JR","WR",1,-12,0,1,17,0,0,1,301,3,26
"1196",1001465,311,"Harris","Jason","SR","RB",8,78,1,0,0,0,0,0,0,0,0
"1197",1016585,311,"Johnson","Sedrick","FR","WR",1,-1,0,0,0,0,0,0,170,3,17
"1198",1001454,311,"Jones","Houston","JR","WR",0,0,0,0,0,0,0,0,384,0,32
"1200",1001510,311,"Messiah","Euseph","SR","WR",0,0,0,0,0,0,0,0,7,0,1
"1203",1001515,311,"Neal","Patrick","SO","TE",0,0,0,0,0,0,0,0,23,1,2
"1205",1001468,311,"Robinson","Alexander","SO","RB",153,703,6,1,0,0,0,0,160,0,17
"1207",72284,311,"Scales","Jason","SR","RB",60,185,5,0,0,0,0,0,58,0,8
"1209",72292,311,"Sumrall","R.J.","SR","WR",0,0,0,0,0,0,0,0,750,7,57
"1210",1001478,311,"Thompson, Jr.","Rickey","SR","RB",1,2,0,0,0,0,0,0,0,0,0
"1215",1001458,311,"Zitek","Joel","JR","WR",0,0,0,0,0,0,0,0,68,0,7
"1217",72303,312,"Brodell","Andy","JR","WR",3,24,0,0,0,0,0,0,533,4,36
"1218",1001523,312,"Chaney, Jr.","Paul","SO","WR",0,0,0,0,0,0,0,0,19,0,2
"1219",81397,312,"Christensen","Jake","JR","QB",17,30,1,63,396,2,1,36,0,0,0
"1221",1009317,312,"Evans","Ben","SO","WR",0,0,0,0,0,0,0,0,20,0,2
"1225",81403,312,"Greene","Shonn","JR","RB",307,1850,20,0,0,0,0,0,49,0,8
"1228",1016631,312,"Hampton","Jewel","FR","RB",91,463,7,0,0,0,0,0,0,0,0
"1229",1001544,312,"Johnson-Koulianos","Derrell","SO","WR",1,6,0,0,0,0,0,0,639,3,44
"1230",1009324,312,"Kuchel","Nick","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1231",1009350,312,"McNutt","Marvin","FR","QB",1,0,0,3,10,0,1,1,11,0,1
"1232",81413,312,"Moeaki","Tony","JR","TE",0,0,0,0,0,0,0,0,144,1,13
"1234",1009319,312,"Murphy","Jayme","SO","RB",7,7,0,0,0,0,0,0,0,0,0
"1235",72316,312,"Myers","Brandon","SR","TE",0,0,0,0,0,0,0,0,441,4,34
"1236",1009330,312,"Nordmann","Don","SO","WR",0,0,0,0,0,0,0,0,10,0,1
"1237",1009321,312,"O'Meara","Paki","SO","RB",21,62,2,0,0,0,0,0,33,0,3
"1238",1016626,312,"Paine","DeMarco","FR","WR",0,0,0,0,0,0,0,0,16,0,3
"1241",1009354,312,"Reisner","Allen","SO","TE",0,0,0,0,0,0,0,0,200,1,11
"1244",1009325,312,"Sandeman","Colin","SO","WR",0,0,0,0,0,0,0,0,76,2,6
"1247",1009318,312,"Stanzi","Ricky","SO","QB",56,20,0,254,1956,14,9,150,0,0,0
"1249",81421,312,"Stross","Trey","JR","WR",1,4,0,0,0,0,0,0,109,1,13
"1252",74470,327,"Alstatt","Brett","SR","TE",0,0,0,0,0,0,0,0,41,0,6
"1253",1016696,327,"Banks","Brandon","JR","WR",7,126,1,0,0,0,0,0,1049,9,67
"1254",1009377,327,"Bell","Dee","FR","RB",5,-3,0,0,0,0,0,0,6,0,1
"1255",1009395,327,"Brown","Lamark","SO","WR",118,412,5,0,0,0,0,0,178,1,24
"1257",1001570,327,"Coffman","Carson","SO","QB",15,60,1,41,282,1,2,25,0,0,0
"1258",1016675,327,"Cuba","Jayson","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1262",1016666,327,"Dold","Logan","FR","RB",82,333,3,1,8,1,0,1,50,0,7
"1263",1016677,327,"Draper","Brent","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"1264",1001547,327,"Freeman","Josh","JR","QB",107,404,14,382,2945,20,8,224,0,0,0
"1267",1009363,327,"Hartman","Tysyn","FR","QB",3,13,0,0,0,0,0,0,0,0,0
"1273",1001589,327,"Mastrud","Jeron","JR","TE",0,0,0,0,0,0,0,0,435,2,38
"1276",1009404,327,"Murphy","Deon","SR","WR",6,52,0,0,0,0,0,0,555,6,37
"1278",1009388,327,"Pierce","Ernie","SR","WR",0,0,0,0,0,0,0,0,424,3,27
"1279",1016698,327,"Quarles","Aubrey","JR","WR",0,0,0,0,0,0,0,0,407,1,34
"1281",1009385,327,"Seiwert","Darrin","SR","TE",0,0,0,0,0,0,0,0,11,0,1
"1283",1016694,327,"Snipes","Attrail","JR","WR",1,27,0,0,0,0,0,0,37,0,1
"1284",1016663,327,"Valentine","Keithen","JR","RB",34,129,1,0,0,0,0,0,14,0,3
"1286",1009379,327,"Woods","Justin","FR","RB",19,63,1,0,0,0,0,0,4,0,1
"1287",1009402,327,"Wykes","Matt","JR","WR",0,0,0,0,0,0,0,0,24,0,3
"1288",1016726,328,"Biere","Tim","FR","TE",0,0,0,0,0,0,0,0,65,0,6
"1289",1009439,328,"Briscoe","Dezmon","SO","WR",2,18,0,0,0,0,0,0,1402,15,92
"1290",1001617,328,"Brown","Micah","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1291",77,328,"Brown","Raymond","SR","WR",0,0,0,0,0,0,0,0,29,0,5
"1292",1016706,328,"Crawford","Jocques","JR","RB",62,232,4,0,0,0,0,0,46,0,6
"1293",1001639,328,"Dedeaux","Bradley","SO","TE",0,0,0,0,0,0,0,0,9,0,2
"1295",87411,328,"Fields","Dexton","SR","WR",0,0,0,0,0,0,0,0,214,3,20
"1297",1016725,328,"Harris Jr.","Rod","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1299",74474,328,"Herford","Marcus","SR","WR",0,0,0,0,0,0,0,0,31,0,1
"1301",1001599,328,"Lawrence","Tyler","SO","QB",2,17,0,2,11,0,0,1,0,0,0
"1302",1009430,328,"Lewis","Rell","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1304",1001597,328,"Meier","Kerry","JR","QB",2,-5,0,3,74,1,0,3,1045,8,97
"1305",1016704,328,"O'Quinn","Willie","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1306",1016705,328,"Patterson","Daymond","FR","WR",0,0,0,0,0,0,0,0,154,2,14
"1307",1001642,328,"Pendleton","Raimond","JR","WR",0,0,0,0,0,0,0,0,29,0,4
"1312",1001621,328,"Reesing","Todd","JR","QB",126,224,4,495,3880,32,13,329,0,0,0
"1313",1009407,328,"Steward","A.J.","FR","TE",0,0,0,0,0,0,0,0,6,0,1
"1314",1009440,328,"Wilson","Jonathan","SO","WR",1,0,0,0,0,0,0,0,565,3,43
"1316",1016732,331,"Battles","Sal","FR","QB",0,0,0,2,11,0,0,1,0,0,0
"1317",83003,331,"Bayes","Shawn","SR","WR",7,38,0,0,0,0,0,0,642,5,39
"1322",1001649,331,"Edelman","Julian","SR","QB",215,1370,13,275,1820,13,11,153,11,0,1
"1323",1009456,331,"Flowers","Andre","SO","RB",80,319,1,0,0,0,0,0,63,0,11
"1324",1001674,331,"Garner","Phil","JR","WR",2,5,0,0,0,0,0,0,192,0,17
"1325",1016752,331,"Gilbert","Chris","FR","WR",0,0,0,0,0,0,0,0,17,0,1
"1329",82976,331,"Jarvis","Eugene","JR","RB",165,801,9,0,0,0,0,0,273,1,25
"1330",82978,331,"Konz","Jameson","SR","TE",0,0,0,0,0,0,0,0,12,0,2
"1331",83001,331,"Lynn","Coleman","JR","WR",1,14,0,0,0,0,0,0,33,0,4
"1332",82971,331,"Magazu","Anthony","JR","QB",4,10,1,23,205,1,0,11,0,0,0
"1333",82990,331,"McBryde","Derek","JR","WR",0,0,0,0,0,0,0,0,142,0,11
"1335",1001651,331,"Muldrow","Leneric","SO","WR",2,36,2,0,0,0,0,0,128,2,10
"1337",1022814,331,"Pressley","Kendrick","FR","WR",3,13,0,0,0,0,0,0,57,0,9
"1339",1009477,331,"Robinson","Aaron","SO","WR",0,0,0,0,0,0,0,0,63,0,5
"1340",1009455,331,"Simpson","Jonathan","SO","TE",0,0,0,0,0,0,0,0,104,2,8
"1341",1016735,331,"Terry","Jacquise","FR","RB",34,170,1,0,0,0,0,0,19,0,4
"1342",1016748,331,"Thompson","Justin","FR","TE",0,0,0,0,0,0,0,0,24,1,2
"1343",83002,331,"Troutman","Lester","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1344",1009459,331,"Vanderink","Alan","SO","WR",0,0,0,0,0,0,0,0,164,1,9
"1348",1001680,334,"Adams","E.J.","JR","WR",0,0,0,0,0,0,0,0,180,0,14
"1349",1016758,334,"Adeyemi","Eric","FR","WR",3,12,0,0,0,0,0,0,108,0,13
"1350",82308,334,"Bogue","Ross","JR","TE",0,0,0,0,0,0,0,0,8,0,1
"1351",1016762,334,"Boyd","Aaron","FR","WR",0,0,0,0,0,0,0,0,46,0,5
"1353",1016760,334,"Cobb","Randall","FR","QB",79,316,7,99,542,2,5,52,197,2,21
"1355",1001703,334,"Drake","T.C.","JR","TE",0,0,0,0,0,0,0,0,204,0,12
"1356",1001678,334,"Fidler","Will","SO","QB",0,0,0,4,26,0,0,3,0,0,0
"1358",82297,334,"Ford","DeMoreo","JR","WR",0,0,0,0,0,0,0,0,56,1,3
"1360",1001692,334,"Grinter","Maurice","JR","TE",0,0,0,0,0,0,0,0,162,2,12
"1361",1001694,334,"Hartline","Mike","SO","QB",24,-9,0,311,1666,9,8,172,0,0,0
"1365",1009520,334,"Lanxter","Kyrus","SO","WR",0,0,0,0,0,0,0,0,195,1,23
"1367",73555,334,"Lyons, Jr.","Dicky","SR","WR",0,0,0,0,0,0,0,0,264,2,33
"1369",1016781,334,"McCaskill","Gene","FR","WR",0,0,0,0,0,0,0,0,181,0,15
"1372",1016763,334,"Roark","Matt","FR","QB",0,0,0,0,0,0,0,0,16,0,1
"1374",82314,334,"Sexton","Tyler","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1378",1009536,365,"Byrd","Demetrius","SR","WR",0,0,0,0,0,0,0,0,499,4,37
"1379",1001757,365,"Dickson","Richard","JR","TE",0,0,0,0,0,0,0,0,324,5,31
"1380",1001717,365,"Dixon","Ricky","SO","WR",0,0,0,0,0,0,0,0,4,0,1
"1384",1009532,365,"Hatch","Andrew","SO","QB",35,129,2,45,282,2,1,25,0,0,0
"1385",1001756,365,"Holliday","Trindon","JR","WR",21,114,0,0,0,0,0,0,33,0,2
"1386",1001725,365,"Jackson","R.J.","JR","WR",0,0,0,0,0,0,0,0,-1,0,1
"1387",1016820,365,"Jefferson","Jordan","FR","QB",49,134,1,73,419,4,1,36,0,0,0
"1388",1009565,365,"Joseph","Mitch","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1389",1001715,365,"LaFell","Brandon","JR","WR",2,6,0,0,0,0,0,0,929,8,63
"1390",1009529,365,"Lee","Jarrett","FR","QB",11,-97,0,269,1873,14,16,143,0,0,0
"1393",1001760,365,"Mitchell","Chris","JR","WR",0,0,0,0,0,0,0,0,115,2,8
"1394",1001761,365,"Mitchell","Jared","JR","WR",1,-4,0,0,0,0,0,0,106,0,9
"1396",1001723,365,"Murphy","Richard","SO","RB",44,186,0,0,0,0,0,0,96,0,10
"1397",1016789,365,"Peterson","Deangelo","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1399",1001729,365,"Scott","Charles","JR","RB",217,1174,18,0,0,0,0,0,67,0,8
"1401",1009564,365,"Toliver","Terrance","SO","WR",0,0,0,0,0,0,0,0,257,1,22
"1404",1001740,365,"Williams","Keiland","JR","RB",83,417,2,2,22,1,0,1,134,1,11
"1405",1009604,366,"Beck","Philip","SR","WR",0,0,0,0,0,0,0,0,268,0,25
"1406",73404,366,"Bennett","Taylor","SR","QB",20,55,0,167,873,2,6,66,0,0,0
"1410",1001770,366,"Compton","Myke","SO","RB",21,66,1,0,0,0,0,0,6,0,3
"1413",1016850,366,"Fiege","Eric","FR","WR",0,0,0,0,0,0,0,0,12,0,2
"1414",1009583,366,"Gilbert","Allen","FR","RB",3,17,0,0,0,0,0,0,0,0,0
"1417",85645,366,"Harrison","Anthony","SR","TE",0,0,0,0,0,0,0,0,101,0,9
"1420",85648,366,"Jackson","Patrick","SR","RB",143,653,8,1,0,0,1,0,196,3,16
"1422",1001766,366,"Jenkins","Ross","SO","QB",61,64,1,174,1155,7,3,92,-8,0,1
"1425",1009579,366,"Linwood","Adrian","FR","WR",0,0,0,0,0,0,0,0,48,0,2
"1426",1009594,366,"Livas","Phillip","SO","WR",30,337,2,0,0,0,0,0,607,2,43
"1427",1001776,366,"Mitchell","Dustin","JR","TE",0,0,0,0,0,0,0,0,112,1,7
"1428",1001791,366,"Morris","Dennis","JR","TE",0,0,0,0,0,0,0,0,158,1,7
"1429",1001773,366,"Porter","Daniel","JR","RB",222,1164,9,0,0,0,0,0,181,1,12
"1431",1016848,366,"Stuart","R.P.","FR","WR",9,79,2,0,0,0,0,0,58,0,7
"1432",1016846,366,"Tuminello","Houston","FR","WR",0,0,0,0,0,0,0,0,117,0,12
"1433",85659,366,"Wheeler","Josh","SR","WR",0,0,0,0,0,0,0,0,63,0,4
"1435",73786,366,"Womack","Shane","SR","WR",1,-2,0,0,0,0,0,0,109,1,8
"1436",1009617,367,"Anderson","Victor","FR","RB",183,1047,8,0,0,0,0,0,101,1,18
"1440",1009622,367,"Beaumont","Doug","SO","WR",8,47,0,0,0,0,0,0,750,0,62
"1441",73827,367,"Burns","Johnnie","SR","TE",0,0,0,0,0,0,0,0,166,1,18
"1443",82433,367,"Cantwell","Hunter","SR","QB",39,-115,1,377,2493,16,16,221,0,0,0
"1444",1009645,367,"Chichester","Josh","FR","WR",0,0,0,0,0,0,0,0,341,2,30
"1445",1016869,367,"Clark","Maurice","JR","WR",0,0,0,0,0,0,0,0,17,0,1
"1447",1009629,367,"Donnell","Blayne","SO","RB",5,13,0,0,0,0,0,0,0,0,0
"1450",82439,367,"Guy","Trent","JR","WR",9,103,0,0,0,0,0,0,244,1,16
"1452",82443,367,"Long","Scott","JR","WR",0,0,0,0,0,0,0,0,201,2,11
"1454",1001809,367,"Nochta","Pete","SO","TE",0,0,0,0,0,0,0,0,81,2,9
"1457",1001826,367,"Pascley","Troy","SO","WR",0,0,0,0,0,0,0,0,252,4,12
"1458",1009624,367,"Powell","Bilal","SO","RB",75,354,2,0,0,0,0,0,58,0,12
"1460",1001825,367,"Robinson","Andrew","JR","WR",0,0,0,0,0,0,0,0,71,0,7
"1461",1009631,367,"Simms","Matt","FR","QB",1,-5,0,10,39,0,1,4,0,0,0
"1462",1001806,367,"Sowell","Eugene","SO","RB",4,31,0,0,0,0,0,0,0,0,0
"1466",72454,367,"Vaughn","Chris","SR","WR",0,0,0,0,0,0,0,0,173,0,19
"1467",1001797,367,"Wolfe","Tyler","SO","QB",0,0,0,4,14,0,0,2,0,0,0
"1468",1001829,388,"Anderson","Brian","SO","QB",7,13,0,39,305,3,1,22,0,0,0
"1469",86291,388,"Beardain","Wesley","JR","QB",1,-1,0,0,0,0,0,0,0,0,0
"1470",1009658,388,"Booker","Antawn","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1471",1009648,388,"Cann","Mark","FR","QB",35,-40,1,307,1767,14,13,154,0,0,0
"1474",1001862,388,"Edmonson","Courtney","JR","WR",1,6,0,0,0,0,0,0,55,1,6
"1475",1009654,388,"Edwards","Terrell","FR","RB",28,154,2,0,0,0,0,0,0,0,0
"1480",1009670,388,"Marshall","Darius","SO","RB",224,1095,5,0,0,0,0,0,98,0,16
"1483",1001835,388,"Milligan","Bryant","SO","WR",0,0,0,1,0,0,0,0,144,0,17
"1484",73875,388,"Parkhurst","Matt","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"1485",1009685,388,"Passmore","Darius","SR","WR",21,195,1,1,0,0,0,0,945,7,56
"1487",1001864,388,"Slate","Cody","JR","TE",4,60,0,0,0,0,0,0,510,8,40
"1488",84497,388,"Small","Chubb","SR","RB",96,430,4,1,0,0,0,0,61,0,11
"1489",1009651,388,"Smith","Lee","SO","TE",0,0,0,0,0,0,0,0,89,0,12
"1491",73878,388,"Spann","Emmanuel","SR","WR",1,3,0,0,0,0,0,0,129,1,14
"1494",1001863,388,"Thompson","Tavaris","JR","WR",0,0,0,0,0,0,0,0,8,0,1
"1498",86293,388,"Wynn","E.J.","SR","WR",0,0,0,0,0,0,0,0,33,0,3
"1501",1009707,392,"Brown","Haroon","SO","RB",0,0,0,0,0,0,0,0,20,0,1
"1503",1001896,392,"Cannon","Adrian","SO","WR",0,0,0,0,0,0,0,0,75,1,3
"1508",82499,392,"Galt","Tommy","JR","TE",0,0,0,0,0,0,0,0,18,0,1
"1510",1001871,392,"Green","Morgan","SO","RB",24,112,3,0,0,0,0,0,6,0,1
"1511",73898,392,"Gronkowski","Dan","SR","TE",0,0,0,0,0,0,0,0,287,3,29
"1513",82506,392,"Heyward-Bey","Darrius","JR","WR",15,202,1,0,0,0,0,0,601,5,42
"1514",1001879,392,"Jackson","Cory","JR","RB",3,4,0,0,0,0,0,0,106,0,12
"1516",1001894,392,"Lee-Odai","Emani","SO","WR",1,1,0,0,0,0,0,0,115,0,12
"1517",1009722,392,"Logan","Tony","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1519",1016937,392,"Meggett","Davin","FR","RB",89,457,4,0,0,0,0,0,79,0,9
"1520",82514,392,"Oquendo","Danny","SR","WR",2,4,0,2,43,1,0,1,371,2,29
"1522",83623,392,"Portis","Josh","JR","QB",31,186,1,3,4,0,0,1,0,0,0
"1524",1001873,392,"Scott","Da'Rel","SO","RB",209,1133,8,2,9,1,0,1,178,0,21
"1525",1009721,392,"Smith","Torrey","FR","WR",1,0,0,0,0,0,0,0,336,2,24
"1526",73924,392,"Steffy","Jordan","SR","QB",3,-5,0,18,115,0,2,10,0,0,0
"1527",82524,392,"Turner","Chris","JR","QB",43,-154,1,374,2516,13,11,214,0,0,0
"1528",1009696,392,"Tyler","Ronnie","FR","WR",0,0,0,0,0,0,0,0,225,1,20
"1529",1009705,392,"Watson","Lansford","FR","TE",0,0,0,0,0,0,0,0,115,0,10
"1530",1009701,392,"Watson","Taylor","FR","RB",0,0,0,0,0,0,0,0,11,0,1
"1531",82526,392,"Williams","Isaiah","SR","WR",0,0,0,0,0,0,0,0,125,1,10
"1532",1001870,392,"Williams","LaQuan","SO","WR",0,0,0,0,0,0,0,0,19,0,2
"1533",1009728,404,"Baker","Cam","FR","WR",0,0,0,0,0,0,0,0,16,0,2
"1534",1016958,404,"Bass","Tyler","FR","QB",14,79,1,16,124,1,1,11,0,0,0
"1535",1009730,404,"Black","Steven","SR","WR",16,81,4,4,19,0,0,2,286,2,36
"1536",1001901,404,"Calhoun","Duke","JR","WR",0,0,0,0,0,0,0,0,487,3,40
"1538",79475,404,"Hall","Arkelon","JR","QB",76,200,3,335,2275,12,7,191,20,1,3
"1539",82541,404,"Hall","Brian","JR","WR",1,4,0,1,35,0,0,1,51,0,2
"1540",74019,404,"Hudgens","Will","SR","QB",21,80,1,24,123,3,1,10,0,0,0
"1544",77073,404,"Jones","Charlie","SR","RB",53,255,6,0,0,0,0,0,13,0,3
"1545",74048,404,"Jones","Maurice","SR","WR",11,62,1,1,1,1,0,1,490,3,33
"1548",1001903,404,"Longstreet","Jeremy","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1550",1001918,404,"Onarheim","Deven","SO","TE",0,0,0,0,0,0,0,0,34,0,6
"1553",74050,404,"Robinzine","Carlton","SR","WR",1,1,0,0,0,0,0,0,127,0,16
"1555",1016961,404,"Ross","Brandon","FR","RB",58,296,2,0,0,0,0,0,55,0,4
"1557",74046,404,"Russell","Brett","SR","TE",0,0,0,0,0,0,0,0,73,0,12
"1558",1009738,404,"Simpson","Jonathan","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1559",82563,404,"Singleton","Carlos","JR","WR",0,0,0,2,0,0,1,0,791,5,52
"1560",1009734,404,"Steele","Curtis","JR","RB",218,1223,7,1,-1,0,0,1,187,0,8
"1561",82533,404,"Toney","Brett","JR","QB",19,-1,0,50,315,3,2,30,0,0,0
"1562",1016960,404,"Washington","Brandon","JR","RB",35,204,0,0,0,0,0,0,12,0,1
"1563",1001900,404,"West","Turner","SO","WR",2,1,0,0,0,0,0,0,0,0,0
"1564",74022,404,"Williams","Earnest","SR","WR",10,56,0,0,0,0,0,0,249,6,29
"1565",1009784,414,"Anderson","Mitchell","SO","WR",0,0,0,0,0,0,0,0,54,0,5
"1568",1009759,414,"Belton","Clay","FR","QB",22,-70,3,115,639,2,3,63,0,0,0
"1570",82577,414,"Bratton","Andre","JR","RB",79,366,1,0,0,0,0,0,246,0,33
"1572",1009783,414,"Bruton","Kendrick","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1574",82571,414,"Coombs","Brayden","JR","WR",0,0,0,0,0,0,0,0,47,0,4
"1575",69422,414,"Crabtree","Tom","SR","TE",0,0,0,0,0,0,0,0,64,0,10
"1581",1009761,414,"Givens","Chris","SO","WR",3,-19,0,0,0,0,0,0,513,7,35
"1583",1001929,414,"Harris","Eugene","SO","WR",1,-4,0,0,0,0,0,0,286,1,33
"1586",1009768,414,"Merriweather","Thomas","SO","RB",140,547,4,0,0,0,0,0,68,0,9
"1587",1001926,414,"Miller","Jamel","SO","RB",0,0,0,0,0,0,0,0,3,0,1
"1589",69439,414,"O'Connell","Jake","SR","TE",0,0,0,0,0,0,0,0,258,0,25
"1590",1001954,414,"Potter","Donovan","SO","WR",0,0,0,0,0,0,0,0,61,0,9
"1591",82573,414,"Raudabaugh","Daniel","JR","QB",25,-22,0,343,1960,8,9,201,0,0,0
"1592",1009787,414,"Reiland","Rob","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1593",1001923,414,"Robinson","Armand","SO","WR",0,0,0,0,0,0,0,0,229,2,16
"1594",1016990,414,"Rodriguez","Chris","SR","RB",6,18,0,0,0,0,0,0,14,0,3
"1595",1009788,414,"Rogers","Jamal","SO","WR",9,63,0,0,0,0,0,0,350,0,40
"1597",69448,414,"Shepard","Pat","SR","TE",0,0,0,0,0,0,0,0,15,0,2
"1598",1016994,414,"Taylor","J.R.","FR","RB",87,425,2,0,0,0,0,0,24,0,4
"1600",82583,414,"Woods","Dustin","JR","WR",0,0,0,0,0,0,0,0,377,0,35
"1602",1017037,415,"Benjamin","Travis","FR","WR",5,42,1,1,17,0,0,1,293,3,18
"1603",1009803,415,"Berry","Damien","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1604",1017028,415,"Byrd","Laron","FR","WR",0,0,0,0,0,0,0,0,228,4,21
"1606",1009800,415,"Chambers","Lee","FR","RB",18,116,0,0,0,0,0,0,4,0,1
"1607",1017019,415,"Collier","Thearon","FR","WR",1,0,0,0,0,0,0,0,324,2,26
"1609",1009795,415,"Cooper","Graig","SO","RB",171,841,4,1,51,1,0,1,113,1,29
"1610",1001964,415,"Epps","Dedrick","JR","TE",0,0,0,0,0,0,0,0,304,2,22
"1611",1009812,415,"Farquharson","Kayne","SR","WR",0,0,0,0,0,0,0,0,280,3,18
"1612",1001982,415,"Gordon","Richard","JR","TE",0,0,0,0,0,0,0,0,24,0,3
"1613",1009813,415,"Hankerson","Leonard","SO","WR",0,0,0,0,0,0,0,0,140,2,11
"1614",1017016,415,"Harris","Jacory","FR","QB",45,101,2,194,1195,12,7,118,17,0,1
"1615",1001974,415,"James","Javarris","JR","RB",68,286,4,0,0,0,0,0,118,0,11
"1616",1017024,415,"Johnson","Aldarius","FR","WR",0,0,0,0,0,0,0,0,332,3,31
"1617",1017038,415,"Johnson","Davon","FR","WR",1,3,0,0,0,0,0,0,71,1,5
"1618",1001965,415,"Johnson","Tervaris","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1619",77074,415,"Jones","Khalil","SR","WR",0,0,0,0,0,0,0,0,39,0,5
"1620",1009791,415,"Marve","Robert","FR","QB",59,119,2,213,1293,9,13,116,0,0,0
"1622",1009801,415,"McNeal","Shawnbrey","SO","RB",13,62,2,0,0,0,0,0,0,0,0
"1624",1001981,415,"Shields","Sam","JR","WR",0,0,0,0,0,0,0,0,124,0,11
"1625",1017017,415,"Smith","Cannon","FR","QB",1,2,0,1,2,0,0,1,0,0,0
"1627",77084,415,"Thomas","Derron","SR","RB",31,111,1,0,0,0,0,0,35,0,4
"1628",1017023,415,"Thompkins","Kendal","FR","WR",0,0,0,0,0,0,0,0,4,0,2
"1629",77087,415,"Zellner","Chris","SR","TE",0,0,0,0,0,0,0,0,91,1,14
"1630",1009821,416,"Anderson","Andre","FR","RB",26,97,0,0,0,0,0,0,0,0,0
"1632",1009837,416,"Celek","Garrett","FR","TE",0,0,0,0,0,0,0,0,50,1,6
"1633",1009835,416,"Cousins","Kirk","FR","QB",3,-12,0,43,310,2,1,32,0,0,0
"1634",1009838,416,"Cunningham","B.J.","FR","WR",4,56,0,0,0,0,0,0,528,0,41
"1635",87266,416,"Curry","Deon","SR","WR",0,0,0,0,0,0,0,0,46,0,5
"1636",1009830,416,"Dell","Mark","SO","WR",0,0,0,0,0,0,0,0,679,3,36
"1637",1009836,416,"Duran","David","FR","TE",0,0,0,0,0,0,0,0,4,0,1
"1638",1002028,416,"Gantt","Charlie","SO","TE",0,0,0,0,0,0,0,0,302,4,19
"1640",84654,416,"Hoyer","Brian","SR","QB",43,-94,1,353,2404,9,9,180,24,0,1
"1641",1001992,416,"Jimmerson","A.J.","JR","RB",8,14,0,0,0,0,0,0,0,0,1
"1642",1009823,416,"Leggett","Ashton","FR","RB",6,7,1,0,0,0,0,0,0,0,0
"1644",1017070,416,"Martin","Keshawn","FR","WR",9,51,0,3,59,0,0,2,132,0,11
"1647",84667,416,"Ringer","Javon","SR","RB",390,1637,22,0,0,0,0,0,190,0,28
"1649",1017062,416,"Smith","Fred","FR","WR",0,0,0,0,0,0,0,0,7,0,1
"1652",1001997,416,"White","Blair","JR","WR",1,-2,0,0,0,0,0,0,659,1,43
