"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"1472",1016781,334,"McCaskill","Gene","SR","WR",1,-4,0,2,0,0,0,0,153,2,18
"1473",1047668,334,"Mobley","Dyshawn","FR","RB",41,184,0,0,0,0,0,0,1,0,1
"1474",1024418,334,"Newton","Morgan","SR","QB",16,63,1,32,73,1,3,10,0,0,0
"1476",1039961,334,"Robinson","Demarco","SO","WR",5,24,0,1,33,0,0,1,297,0,28
"1477",1032386,334,"Robinson","Tyler","JR","TE",0,0,0,0,0,0,0,0,97,1,9
"1479",1032382,334,"Shields","Ronnie","SO","TE",0,0,0,0,0,0,0,0,68,0,9
"1480",1039928,334,"Smith","Maxwell","SO","QB",8,-24,0,150,975,8,4,103,0,0,0
"1481",1047688,334,"Sweat","DeMarcus","FR","WR",0,0,0,0,0,0,0,0,84,2,4
"1484",1047654,334,"Towles","Patrick","FR","QB",11,-14,0,40,233,1,1,19,0,0,0
"1485",1047653,334,"Whitlow","Jalen","FR","QB",68,206,3,161,801,3,2,87,33,0,1
"1488",1039973,365,"Beckham Jr.","Odell","SO","WR",0,0,0,0,0,0,0,0,713,2,43
"1489",1032396,365,"Blue","Alfred","JR","RB",40,270,2,0,0,0,0,0,45,0,7
"1491",1032420,365,"Boone","Kadron","JR","WR",0,0,0,0,0,0,0,0,348,4,26
"1493",1016818,365,"Clement","Chase","SR","TE",0,0,0,0,0,0,0,0,51,0,5
"1494",1032404,365,"Dickson","Travis","SO","TE",0,0,0,0,0,0,0,0,73,0,6
"1498",1024476,365,"Ford","Michael","JR","RB",71,392,3,0,0,0,0,0,29,0,2
"1500",1047708,365,"Hill","Jeremy","FR","RB",142,755,12,0,0,0,0,0,73,0,8
"1501",1039971,365,"Hilliard","Kenny","SO","RB",82,464,6,0,0,0,0,0,21,0,3
"1502",1032419,365,"Jacobs","Nic","SO","TE",0,0,0,0,0,0,0,0,58,0,5
"1507",1039985,365,"Landry","Jarvis","SO","WR",0,0,0,0,0,0,0,0,573,5,56
"1509",1039965,365,"Magee","Terrence","SO","WR",1,0,0,0,0,0,0,0,7,0,1
"1510",1024026,365,"Mettenberger","Zach","JR","QB",47,-208,0,352,2609,12,7,207,0,0,0
"1513",1039967,365,"Rivers","Stephen","FR","QB",1,2,0,2,0,0,0,0,0,0,0
"1514",1024454,365,"Shepard","Russell","SR","WR",20,161,1,0,0,0,0,0,92,0,6
"1517",1032395,365,"Ware","Spencer","JR","RB",94,367,1,1,0,0,0,0,230,1,18
"1518",1032417,365,"Williams","Armand","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1520",1032418,365,"Wright","James","JR","WR",0,0,0,0,0,0,0,0,242,0,18
"1521",1026564,366,"Banks","D.J.","JR","WR",0,0,0,0,0,0,0,0,434,2,33
"1523",1016822,366,"Cameron","Colby","SR","QB",61,177,4,522,4147,31,5,359,0,0,0
"1524",1016821,366,"Casey","Richie","SR","WR",0,0,0,0,0,0,0,0,119,0,14
"1527",1028359,366,"Courtney","Rickey","JR","RB",2,8,0,0,0,0,0,0,0,0,0
"1528",1047741,366,"Davis","Brandon","FR","RB",21,112,0,0,0,0,0,0,0,0,0
"1531",1047747,366,"Dixon","Kenneth","FR","RB",200,1194,27,0,0,0,0,0,35,1,10
"1533",1047765,366,"Greenwalt","Jon","JR","WR",0,0,0,0,0,0,0,0,210,2,24
"1534",1040028,366,"Griffith","Zach","SO","QB",2,-2,1,6,31,0,0,3,0,0,0
"1535",1032445,366,"Gru","David","SR","WR",0,0,0,2,24,2,0,2,200,0,16
"1536",1024515,366,"Guillot","Andrew","SR","WR",1,9,0,0,0,0,0,0,174,0,19
"1537",1032444,366,"Hakmi","Tarik","SR","QB",1,11,0,0,0,0,0,0,0,0,0
"1540",1032447,366,"Holley","Ray","SR","RB",142,740,7,0,0,0,0,0,324,1,34
"1541",1024540,366,"Jackson","Jacarri","JR","WR",0,0,0,0,0,0,0,0,33,0,3
"1542",1040004,366,"King","Tevin","FR","RB",46,369,5,0,0,0,0,0,47,0,5
"1544",1040008,366,"Lee","Hunter","SO","RB",31,162,3,0,0,0,0,0,398,2,31
"1545",1040010,366,"Lee","Malon","SR","RB",0,0,0,0,0,0,0,0,41,2,3
"1546",1040003,366,"Martin","Blake","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"1549",1040012,366,"Patton","Quinton","SR","WR",1,-5,0,0,0,0,0,0,1392,13,104
"1554",1016852,366,"Spence","Chandler","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1557",1016848,366,"Stuart","R.P.","SR","WR",0,0,0,0,0,0,0,0,77,4,12
"1558",1017071,366,"White","Myles","SR","WR",0,0,0,0,0,0,0,0,718,6,56
"1562",1040051,367,"Bridgewater","Teddy","SO","QB",74,26,1,419,3718,27,8,287,0,0,0
"1567",1024575,367,"Copeland","Damian","JR","WR",1,3,0,0,0,0,0,0,628,2,50
"1568",1032499,367,"Davis","Jarrett","JR","WR",0,0,0,0,0,0,0,0,54,0,7
"1569",1032498,367,"Dominguez","Kai","SO","WR",0,0,0,0,0,0,0,0,1,0,1
"1573",1047800,367,"Hubbell","Ryan","JR","TE",0,0,0,0,0,0,0,0,239,2,14
"1574",1032479,367,"Lamb","Corvin","FR","RB",13,50,1,0,0,0,0,0,58,1,3
"1575",1040050,367,"McGriff-Culver","Jarel","SO","RB",0,0,0,0,0,0,0,0,1,0,1
"1579",1016891,367,"Nord","Nate","SR","TE",0,0,0,0,0,0,0,0,122,1,13
"1580",1040064,367,"Parker","DeVante","SO","WR",0,0,0,0,0,0,0,0,744,10,40
"1581",1032482,367,"Perry","Senorise","JR","RB",136,705,11,0,0,0,0,0,181,0,18
"1584",1024579,367,"Radcliff","Scott","SR","WR",0,0,0,0,0,0,0,0,162,0,14
"1585",1032497,367,"Robinson","Stephan","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1586",1040062,367,"Rogers","Eli","SO","WR",0,0,0,0,0,0,0,0,505,4,46
"1587",1024548,367,"Smith","Andrell","SR","WR",0,0,0,0,0,0,0,0,536,3,34
"1588",1016875,367,"Stein","Will","SR","QB",12,8,0,34,131,0,0,20,0,0,0
"1590",1032471,367,"Topp","DeMarcus","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1591",1032496,367,"White","Chris","JR","TE",0,0,0,0,0,0,0,0,5,0,1
"1592",1024553,367,"Wright","Jeremy","JR","RB",211,824,10,0,0,0,0,0,325,1,41
"1593",1040090,388,"Allen","Davonte","FR","WR",0,0,0,0,0,0,0,0,183,2,11
"1596",1047809,388,"Butler","Steward","FR","RB",101,500,3,0,0,0,0,0,31,0,6
"1597",1040067,388,"Cato","Rakeem","SO","QB",57,31,1,584,4201,37,11,406,-8,0,1
"1598",1024591,388,"Crawford","C.J.","JR","TE",0,0,0,0,0,0,0,0,107,0,11
"1599",1024597,388,"Dobson","Aaron","SR","WR",0,0,0,0,0,0,0,0,679,3,57
"1600",1032537,388,"Evans","Demetrius","JR","WR",0,0,0,0,0,0,0,0,284,2,32
"1601",1040071,388,"Frohnapfel","Blake","FR","QB",13,78,1,23,180,2,1,18,0,0,0
"1602",1040099,388,"Frohnapfel","Eric","SO","TE",0,0,0,0,0,0,0,0,129,2,13
"1604",1032536,388,"Garrett","Dameon","SO","WR",0,0,0,0,0,0,0,0,5,0,1
"1606",1047813,388,"Grooms","Kevin","FR","RB",121,737,8,0,0,0,0,0,50,1,8
"1607",1047806,388,"Holcombe","Gunnar","FR","QB",0,0,0,0,0,0,0,0,0,0,0
"1608",1032510,388,"Hoskins","Gator","JR","TE",0,0,0,0,0,0,0,0,374,10,35
"1609",1032511,388,"Kelson","Jermaine","JR","WR",0,0,0,0,0,0,0,0,69,0,7
"1610",1032507,388,"King","Jazz","SO","WR",0,0,0,0,0,0,0,0,151,2,15
"1613",1047811,388,"Reaves","DeAndre","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1614",1047817,388,"Rodriguez","Kevin","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"1615",1040073,388,"Shuler","Tommy","SO","WR",0,0,0,0,0,0,0,0,1138,6,110
"1617",1024601,388,"Snipes-Booker","Andre","SR","WR",0,0,0,0,0,0,0,0,91,0,8
"1618",1024594,388,"Taliaferro","Essray","JR","RB",58,251,2,0,0,0,0,0,50,0,3
"1619",1032532,388,"Van","Travon","SO","RB",39,93,2,0,0,0,0,0,72,0,8
"1620",1016903,388,"Ward","Martin","SR","RB",3,1,0,0,0,0,0,0,0,0,0
"1621",1040084,388,"Watson","Remi","FR","RB",79,380,7,0,0,0,0,0,85,0,11
"1623",1040097,388,"Wilkins","Craig","SO","WR",0,0,0,0,0,0,0,0,122,1,14
"1624",1016923,388,"Wilson","Antavious","SR","WR",0,0,0,0,0,0,0,0,741,9,69
"1628",1016949,392,"Boykins","Kerry","SR","WR",1,12,0,0,0,0,0,0,36,0,4
"1630",1047851,392,"Brown","Wes","FR","RB",90,382,2,0,0,0,0,0,14,0,5
"1631",1032543,392,"Burns","Devin","SO","QB",14,70,1,4,47,0,0,3,0,0,0
"1632",1016950,392,"Campbell","Devonte","SR","TE",0,0,0,0,0,0,0,0,37,1,3
"1633",1040135,392,"Cheeseboro","Tyrek","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1634",1040124,392,"Cierski","Tyler","SO","RB",3,10,0,0,0,0,0,0,0,0,0
"1637",1047835,392,"Diggs","Stefon","FR","WR",20,114,0,2,8,1,0,1,848,6,54
"1638",1016931,392,"Dorsey","Kevin","SR","WR",0,0,0,0,0,0,0,0,311,4,18
"1640",1016951,392,"Furstenburg","Matt","SR","TE",0,0,0,0,0,0,0,0,206,2,16
"1644",1047837,392,"Hills","Perry","FR","QB",70,-14,3,169,1336,8,7,97,0,0,0
"1645",1047865,392,"Jacobs","Levern","FR","WR",1,3,0,0,0,0,0,0,50,0,7
"1646",1047846,392,"King","Nigel","FR","WR",1,19,0,0,0,0,0,0,125,1,9
"1647",1040136,392,"Leak","Marcus","SO","WR",1,1,0,0,0,0,0,0,393,2,23
"1650",1040119,392,"Pickett","Justus","SO","RB",69,142,3,0,0,0,0,0,138,1,19
"1651",1047854,392,"Reid","Albert","FR","RB",36,92,0,0,0,0,0,0,16,0,3
"1653",1040120,392,"Ross","Brandon","FR","RB",85,390,1,0,0,0,0,0,-1,0,3
"1654",1047860,392,"Rowe","Caleb","FR","QB",11,34,0,44,290,2,3,25,0,0,0
"1655",1024659,392,"Schlothauer","Ryan","SR","TE",0,0,0,0,0,0,0,0,8,0,1
"1656",1024655,392,"Stinebaugh","Dave","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1659",1047879,400,"Baily-Smith","Khary","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1661",1047902,400,"Beck","Derek","FR","WR",0,0,0,0,0,0,0,0,20,0,3
"1662",1047880,400,"Bedell","Stacey","FR","RB",3,0,0,0,0,0,0,0,10,0,1
"1663",1027907,400,"Blanchflower","Rob","JR","TE",0,0,0,0,0,0,0,0,464,2,43
"1664",1045442,400,"Broadnax","Jordan","SO","RB",51,138,1,0,0,0,0,0,93,0,14
"1665",1045441,400,"Burns","Chris","SR","RB",14,20,0,0,0,0,0,0,13,0,2
"1668",1037413,400,"Carini","Matt","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1670",1017077,400,"Cox","Michael","SR","RB",198,710,5,0,0,0,0,0,63,0,13
"1672",1047901,400,"Davis","Bernard","FR","WR",0,0,0,0,0,0,0,0,32,0,6
"1673",1045444,400,"Dowling","Brian","SO","WR",0,0,0,0,0,0,0,0,6,0,1
"1674",1047877,400,"Doyle","A.J.","FR","QB",27,32,0,97,415,3,8,55,0,0,0
"1678",1045437,400,"Long","Elgin","FR","WR",0,0,0,0,0,0,0,0,-3,0,3
"1679",1045462,400,"Michel","Marken","SO","WR",0,0,0,0,0,0,0,0,229,0,28
"1680",1047882,400,"Mills","Rodney","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1684",1047874,400,"Sharpe","Tajae","FR","WR",0,0,0,0,0,0,0,0,206,0,20
"1685",1037740,400,"Shultis","Ian","SR","QB",0,0,0,1,0,0,1,0,0,0,0
"1686",1027888,400,"Smith","Jamar","JR","RB",1,2,0,0,0,0,0,0,0,0,0
"1687",1017697,400,"Walker","Deion","SR","WR",0,0,0,0,0,0,0,0,667,3,59
"1688",1045433,400,"Wegzyn","Mike","FR","QB",93,141,2,346,1825,6,10,182,0,0,0
"1689",1037745,400,"Williams","Alan","SR","RB",1,1,0,0,0,0,0,0,438,4,42
"1690",1045445,400,"Wilson","Jamal","FR","RB",17,48,0,0,0,0,0,0,0,0,0
"1691",1040178,404,"Ashley","LaMarvin","FR","WR",0,0,0,0,0,0,0,0,8,0,1
"1693",1047919,404,"Bishop","Drew","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1697",1040145,404,"Cook","Jaquise","JR","RB",16,66,0,0,0,0,0,0,24,0,2
"1699",1040149,404,"Gibson","Artaves","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1702",1040153,404,"Harris","Carl","FR","RB",39,175,1,0,0,0,0,0,5,0,2
"1703",1032583,404,"Hayes","Brandon","JR","RB",118,576,6,1,6,1,0,1,37,0,11
"1707",1040180,404,"Jones","Tevin","FR","WR",10,32,1,0,0,0,0,0,165,1,10
"1708",1026395,404,"Karam","Jacob","JR","QB",101,221,1,274,1895,14,3,176,13,0,1
"1710",1030876,404,"Malone","Keiwone","SO","WR",2,4,0,1,13,0,0,1,476,3,44
"1712",1047913,404,"Mathews","Eric","SO","QB",20,71,0,5,24,1,0,3,0,0,0
"1714",1047951,404,"Milleson","Jesse","JR","TE",0,0,0,0,0,0,0,0,98,3,10
"1716",1040179,404,"Patrick","Tyriq","FR","WR",0,0,0,0,0,0,0,0,19,0,3
"1718",1032570,404,"Rhodes","Jerrell","JR","RB",52,224,2,0,0,0,0,0,5,0,3
"1719",1016959,404,"Rucker","Marcus","SR","WR",2,8,0,0,0,0,0,0,525,3,47
"1721",1047923,404,"Steib","Jai","JR","RB",119,427,6,0,0,0,0,0,38,0,4
"1722",1032601,404,"Travis","Reggie","SO","WR",0,0,0,0,0,0,0,0,162,1,11
"1723",1040148,404,"Valentine","Jamere","JR","WR",1,4,0,0,0,0,0,0,33,0,5
"1725",1032600,404,"Wright","Kevin","SO","WR",0,0,0,0,0,0,0,0,29,0,4
"1727",1032608,414,"Bey","Orne","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1728",1024693,414,"Boucher","Austin","JR","QB",8,-16,0,13,82,0,0,7,0,0,0
"1729",1016983,414,"Cruse","Andy","SR","WR",1,3,0,0,0,0,0,0,681,6,74
"1730",1032610,414,"Culpepper","Willie","SO","RB",2,12,0,0,0,0,0,0,44,0,4
"1731",1047958,414,"David","Orlando","FR","TE",1,-6,0,0,0,0,0,0,49,0,7
"1732",1016996,414,"Dysert","Zac","SR","QB",108,265,2,480,3483,25,12,302,0,0,0
"1733",1024705,414,"Finklea","Erik","JR","RB",7,22,0,0,0,0,0,0,14,0,1
"1734",1040207,414,"Frazier","David","SO","WR",0,0,0,0,0,0,0,0,151,1,9
"1738",1032632,414,"Harwell","Nick","JR","WR",3,3,0,0,0,0,0,0,870,8,68
"1739",1040208,414,"Jenkins","Alvonta","SO","WR",0,0,0,0,0,0,0,0,37,0,3
"1741",1040212,414,"Kummer","Drew","SO","QB",1,-1,0,0,0,0,0,0,0,0,0
"1742",1024719,414,"Marck","Steve","JR","TE",0,0,0,0,0,0,0,0,299,0,27
"1746",1040193,414,"Scott","Dawan","SO","RB",15,80,1,0,0,0,0,0,851,7,57
"1749",1024718,414,"Slack","Brian","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1751",1024720,414,"Swift","Luke","JR","WR",4,4,0,0,0,0,0,0,307,1,25
"1752",1040189,414,"Treadwell","Spencer","SO","RB",65,234,1,2,19,1,0,2,77,1,5
"1753",1040187,414,"Turvy","Jimmy","SO","WR",0,0,0,0,0,0,0,0,5,0,1
"1754",1047970,414,"Westbrook","Jamire","FR","RB",92,361,2,0,0,0,0,0,78,2,13
"1755",1032634,414,"White","Dustin","JR","TE",0,0,0,0,0,0,0,0,88,0,12
"1757",1047966,414,"Williams III","Robert","SO","RB",13,51,0,0,0,0,0,0,12,0,3
"1758",1040209,414,"Wurzelbacher","Jake","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1761",1032644,415,"Clements","Eduardo","JR","RB",16,70,2,0,0,0,0,0,11,0,2
"1762",1032662,415,"Cleveland","Asante","JR","TE",0,0,0,0,0,0,0,0,12,0,2
"1763",1040225,415,"Crawford","Dallas","FR","RB",6,23,0,2,29,0,0,1,0,0,0
"1767",1040249,415,"Dorsett","Phillip","SO","WR",5,8,0,2,26,0,0,2,842,4,58
"1768",1024734,415,"Dye","Dyron","JR","TE",0,0,0,0,0,0,0,0,48,0,4
"1770",1040238,415,"Hughes","Darris","SO","RB",1,1,0,0,0,0,0,0,0,0,0
"1771",1032661,415,"Hurns","Allen","JR","WR",0,0,0,0,0,0,0,0,314,4,28
"1773",1024727,415,"James","Mike","SR","RB",147,621,6,0,0,0,0,0,344,3,30
"1774",1048020,415,"Johnson","Duke","FR","RB",139,947,10,2,8,1,0,1,221,1,27
"1776",1040233,415,"Kidd","Garrett","FR","WR",0,0,0,0,0,0,0,0,2,0,1
"1778",1048026,415,"Lewis","Malcolm","FR","WR",0,0,0,0,0,0,0,0,73,1,8
"1781",1032640,415,"Morris","Stephen","JR","QB",51,70,1,421,3345,21,7,245,26,0,2
"1784",1040248,415,"Scott","Rashawn","SO","WR",0,0,0,0,0,0,0,0,512,3,35
"1786",1017023,415,"Thompkins","Kendal","SR","WR",0,0,0,0,0,0,0,0,89,1,6
"1788",1032651,415,"Walford","Clive","SO","TE",0,0,0,0,0,0,0,0,451,4,25
"1789",1048022,415,"Waters","Herb","FR","WR",1,-1,0,0,0,0,0,0,227,2,10
"1791",1032567,415,"Williams","Ryan","SO","QB",1,-6,0,20,137,1,0,15,0,0,0
"1792",1048007,415,"Yosha","Brandon","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"1794",1041655,416,"Arnett","DeAnthony","SO","WR",1,4,0,0,0,0,0,0,69,0,3
"1797",1032674,416,"Bell","Le'Veon","JR","RB",382,1793,12,1,29,0,0,1,167,1,32
"1798",1048032,416,"Burbridge","Aaron","FR","WR",1,4,0,0,0,0,0,0,364,2,29
"1800",1024760,416,"Caper","Larry","SR","RB",18,108,0,0,0,0,0,0,52,1,6
"1801",1040259,416,"Cook","Connor","FR","QB",4,-3,0,17,94,1,1,9,0,0,0
"1802",1024769,416,"Drone","Denzel","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1805",1024753,416,"Fowler","Bennie","JR","WR",3,14,0,0,0,0,0,0,524,4,41
"1806",1032696,416,"Gleichert","Andrew","SO","TE",0,0,0,0,0,0,0,0,8,0,1
"1807",1032671,416,"Hill","Nick","SO","RB",21,48,1,0,0,0,0,0,0,0,0
"1808",1024776,416,"Hoebing","Derek","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1813",1048036,416,"Kings Jr.","Macgarrett","FR","WR",1,1,0,0,0,0,0,0,25,0,4
"1814",1040281,416,"Lang","Paul","FR","TE",0,0,0,0,0,0,0,0,8,1,3
"1815",1032679,416,"Langford","Jeremy","SO","RB",9,23,0,0,0,0,0,0,0,0,0
"1816",1032668,416,"Lippett","Tony","SO","WR",2,0,0,0,0,0,0,0,392,2,36
"1819",1024750,416,"Maxwell","Andrew","JR","QB",37,-106,0,446,2606,13,9,234,0,0,0
"1821",1032675,416,"Mumphery","Keith","SO","WR",6,38,0,0,0,0,0,0,515,1,42
"1824",1024775,416,"Sims","Dion","JR","TE",0,0,0,0,0,0,0,0,475,2,36
"1825",1040261,416,"Sims Jr.","Andre","FR","WR",0,0,0,0,0,0,0,0,23,0,3
"1830",1040294,418,"Bellomy","Russell","FR","QB",12,16,0,21,46,0,4,4,0,0,0
"1833",1048092,418,"Darboh","Amara","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1835",1032705,418,"Dileo","Drew","JR","WR",1,7,0,0,0,0,0,0,331,2,20
"1837",1032716,418,"Esterline","Dylan","SO","TE",0,0,0,0,0,0,0,0,7,0,1
"1838",1048066,418,"Funchess","Devin","FR","TE",0,0,0,0,0,0,0,0,234,5,15
"1839",1024795,418,"Gallon","Jeremy","JR","WR",11,67,0,0,0,0,0,0,829,4,49
"1840",1032723,418,"Gardner","Devin","JR","QB",47,101,7,126,1219,11,5,75,266,4,16
"1841",1040302,418,"Hayes","Justice","FR","RB",18,83,1,0,0,0,0,0,0,0,0
"1843",1032701,418,"Jackson","Jeremy","JR","WR",0,0,0,0,0,0,0,0,31,0,4
"1847",1024788,418,"Kennedy","Jack","SR","QB",0,0,0,1,7,0,0,1,0,0,0
"1848",1040309,418,"Kwiatkowski","Mike","SR","TE",0,0,0,0,0,0,0,0,37,0,4
"1852",1048068,418,"Norfleet","Dennis","FR","RB",2,13,0,0,0,0,0,0,0,0,0
"1854",1040297,418,"Rawls","Thomas","SO","RB",57,242,4,0,0,0,0,0,6,0,1
"1855",1024822,418,"Reynolds","Joe","JR","WR",0,0,0,0,0,0,0,0,22,0,3
"1856",1024784,418,"Robinson","Denard","SR","QB",177,1266,7,167,1319,9,9,89,31,0,3
"1857",1032727,418,"Robinson","Jerald","SO","WR",0,0,0,0,0,0,0,0,69,0,5
"1858",1017078,418,"Roundtree","Roy","SR","WR",0,0,0,0,0,0,0,0,580,3,31
"1859",1024786,418,"Smith","Vincent","SR","RB",38,94,2,1,0,0,1,0,74,1,10
"1861",1024794,418,"Toussaint","Fitzgerald","JR","RB",130,514,5,0,0,0,0,0,62,1,6
"1862",1048093,418,"Williams","A.J.","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1863",1040298,418,"Wilson","Steve","SR","QB",0,0,0,0,0,0,0,0,0,0,0
"1865",1032762,419,"Amos","Anthony","SR","WR",0,0,0,0,0,0,0,0,992,9,72
"1869",1040336,419,"Bryson","Jeremiah","FR","RB",39,150,0,0,0,0,0,0,122,1,12
"1870",1024462,419,"Calhoun","Drayton","JR","RB",77,270,2,0,0,0,0,0,34,0,3
"1871",1040330,419,"Collis","Christian","FR","WR",0,0,0,0,0,0,0,0,206,2,18
"1872",1048122,419,"Corbaley","Jacob","JR","TE",0,0,0,0,0,0,0,0,42,0,5
"1873",1024832,419,"Cunningham","Benny","SR","RB",97,600,11,0,0,0,0,0,109,0,9
"1876",1028239,419,"Deen","Cameron","JR","QB",0,0,0,1,0,0,1,0,9,0,1
"1879",1023730,419,"Griswould","Kyle","JR","WR",8,6,1,0,0,0,0,0,531,3,45
"1880",1048103,419,"Henry","Marcus","SO","WR",0,0,0,0,0,0,0,0,182,1,9
"1881",1024833,419,"Jefferson","Tavarres","SR","WR",0,0,0,0,0,0,0,0,24,0,4
"1882",1032735,419,"Kilgore","Logan","JR","QB",22,72,1,335,2571,16,6,212,-9,0,0
"1883",1032736,419,"Murphy","Jeff","SR","QB",0,0,0,8,22,0,1,5,0,0,0
"1884",1048105,419,"Parker","Jordan","FR","RB",166,851,3,0,0,0,0,0,102,0,10
"1886",1040334,419,"Pope","Kevin","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"1887",1024834,419,"Pratcher","William","JR","RB",3,2,0,0,0,0,0,0,0,0,0
"1891",1024862,419,"Turner Jr.","Harold","SR","WR",0,0,0,0,0,0,0,0,77,0,12
"1892",1032758,419,"Van Horne","Vincent","SR","WR",0,0,0,0,0,0,0,0,121,0,9
"1893",1032740,419,"Whatley","Reggie","SO","RB",39,172,1,0,0,0,0,0,48,0,7
"1894",1040313,419,"White","Shaun","FR","QB",7,10,0,0,0,0,0,0,0,0,0
"1895",1024849,419,"Williams","Arthur","JR","WR",0,0,0,0,0,0,0,0,3,0,1
"1899",1024889,428,"Barker","A.J.","JR","WR",0,0,0,0,0,0,0,0,577,7,30
"1902",1040360,428,"Cobb","David","SO","RB",1,8,0,0,0,0,0,0,3,0,1
"1904",1040380,428,"Crawford-Tufts","Devin","SO","WR",1,2,0,0,0,0,0,0,189,1,16
"1905",1048144,428,"Engel","Derrick","JR","WR",1,5,0,0,0,0,0,0,375,1,18
"1907",1048141,428,"Fruechte","Isaac","SO","WR",0,0,0,0,0,0,0,0,256,2,19
"1908",1048146,428,"Gillum","James","JR","RB",27,73,1,0,0,0,0,0,0,0,0
"1909",1040382,428,"Goodger","Drew","SO","TE",0,0,0,0,0,0,0,0,115,3,13
"1910",1017172,428,"Gray","MarQueis","SR","QB",72,390,5,57,472,5,2,34,121,0,12
"1911",1017156,428,"Green","Brandon","SR","WR",0,0,0,0,0,0,0,0,70,1,6
"1913",1048142,428,"Harbison","Jamel","FR","WR",1,2,0,0,0,0,0,0,0,0,0
"1915",1032805,428,"Hutton","Logan","SO","WR",0,0,0,0,0,0,0,0,7,0,1
"1916",1040354,428,"Jones","Marcus","SO","WR",7,34,0,0,0,0,0,0,67,0,6
"1918",1032779,428,"Kirkwood","Donnell","SO","RB",218,925,6,0,0,0,0,0,23,0,7
"1921",1048140,428,"McDonald","Andre","FR","WR",0,0,0,0,0,0,0,0,121,0,10
"1923",1040383,428,"Moulton","Malcolm","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1924",1048170,428,"Nelson","Philip","FR","QB",69,184,0,154,873,8,8,75,5,0,1
"1926",1040381,428,"Rabe","John","SR","TE",0,0,0,0,0,0,0,0,143,4,14
"1928",1040351,428,"Shortell","Max","SO","QB",34,48,0,116,853,6,5,65,0,0,0
"1930",1048153,428,"Williams Jr.","Rodrick","FR","RB",57,261,2,0,0,0,0,0,21,0,3
"1932",1032782,428,"Wright","Devon","SO","RB",4,19,0,0,0,0,0,0,0,0,0
"1934",1048200,430,"Brown","Fred","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1935",1024896,430,"Bumphis","Chad","SR","WR",3,0,0,1,0,0,0,0,922,12,58
"1936",1017197,430,"Clark","Arceto","SR","WR",0,0,0,0,0,0,0,0,487,1,36
"1938",1009955,430,"Green","Marcus","SR","TE",0,0,0,0,0,0,0,0,215,6,19
"1939",1032820,430,"Griffin","Nick","SO","RB",32,223,1,0,0,0,0,0,3,0,2
"1940",1024906,430,"Heavens","Brandon","SR","WR",1,-2,0,0,0,0,0,0,123,0,7
"1941",1032816,430,"Hill","Brandon","SO","TE",0,0,0,0,0,0,0,0,46,0,5
"1942",1032840,430,"Johnson","Malcolm","SO","TE",0,0,0,0,0,0,0,0,154,2,9
"1943",1032841,430,"Johnson","Robert","SO","WR",0,0,0,0,0,0,0,0,164,2,17
"1944",1032814,430,"Lewis","Jameon","SO","WR",5,21,0,0,0,0,0,0,108,0,10
"1945",1040391,430,"Milton","Derrick","FR","RB",34,165,2,0,0,0,0,0,3,0,1
"1946",1040408,430,"Morrow","Joe","FR","WR",0,0,0,0,0,0,0,0,53,0,5
"1947",1024905,430,"Perkins","LaDarius","JR","RB",205,1024,8,0,0,0,0,0,160,2,19
"1948",1040385,430,"Prescott","Dak","FR","QB",32,118,4,29,194,4,0,18,0,0,0
"1949",1040387,430,"Robinson","Josh","FR","RB",55,335,1,0,0,0,0,0,8,0,3
"1950",1024902,430,"Russell","Tyler","JR","QB",43,-5,2,394,2897,24,10,231,0,0,0
"1951",1024898,430,"Sanders","Ricco","JR","WR",0,0,0,0,0,0,0,0,3,0,1
"1952",1024932,430,"Smith","Chris","SR","WR",0,0,0,0,0,0,0,0,581,2,48
